W (88:51:fb:8a:bc:52,-43),(c8:cb:b8:f9:8d:c0,-57),(c8:cb:b8:f9:8d:c5,-58),(c8:cb:b8:f9:8d:c2,-59),(c8:cb:b8:f9:8d:c7,-58),(c8:cb:b8:f9:8d:c6,-58),(c8:cb:b8:f9:8d:c4,-58),(c8:cb:b8:f9:8d:c3,-58),(c8:cb:b8:f9:8d:c1,-58),(88:51:fb:8a:bc:50,-45),(d8:9d:67:91:d0:f0,-52),(88:51:fb:8a:bc:51,-47),(88:51:fb:8a:bc:53,-44),(d8:9d:67:91:d0:f3,-48),(88:51:fb:8a:bc:45,-50),(88:51:fb:8a:bc:47,-50),(88:51:fb:8a:bc:40,-49),(88:51:fb:8a:bc:42,-50),(00:23:33:a2:48:b1,-57),(88:51:fb:8a:bc:43,-48),(88:51:fb:8a:bc:46,-48),(88:51:fb:8a:bc:44,-49),(88:51:fb:8a:bc:41,-48),(88:51:fb:8a:bc:55,-44),(88:51:fb:8a:bc:57,-47),(20:c9:d0:19:33:83,-49),(d8:9d:67:91:d0:f2,-49),(d8:9d:67:91:d0:f5,-51),(00:23:33:a2:48:b8,-69),(00:23:33:a2:48:bd,-69),(00:23:33:a2:48:bc,-69),(00:23:33:a2:48:b7,-60),(00:03:52:e5:44:41,-65),(00:03:52:e5:44:45,-65),(88:51:fb:8a:bc:56,-43),(88:51:fb:8a:bc:54,-44),(d8:9d:67:91:d0:f1,-49),(00:23:33:a2:48:b9,-68),(00:03:52:2b:84:08,-51),(00:03:52:2b:84:06,-50),(00:03:52:e5:44:49,-65),(00:03:52:e5:44:42,-63),(00:03:52:e5:44:46,-65),(00:03:52:2b:84:01,-51),(00:03:52:2b:84:05,-54),(00:23:33:a2:48:b3,-60),(20:4c:9e:ea:10:16,-69),(20:4c:9e:ea:10:1c,-69),(20:4c:9e:ea:10:1d,-70),(00:03:52:e3:8b:15,-56),(00:03:52:e3:8b:11,-56),(00:03:52:2b:89:c5,-73),(00:03:52:2b:89:c1,-72),(00:3a:9a:51:ab:5d,-74),(00:03:52:29:ca:d5,-64),(00:03:52:2b:84:02,-54),(20:4c:9e:ea:10:19,-69),(00:03:52:e3:8b:16,-56),(00:03:52:2b:89:c6,-72),(00:03:52:2b:89:c2,-71),(00:03:52:e3:8b:12,-58),(00:03:52:29:ca:d6,-62),(00:03:52:e3:8b:18,-55),(00:03:52:2b:89:c8,-72),(00:03:52:2b:89:c9,-71),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d1,-63),(00:03:52:29:ca:d8,-63),(00:03:52:e5:44:48,-62),(00:03:52:29:ca:d9,-64),(bc:f1:f2:2f:7b:dc,-78),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dd,-78),(bc:f1:f2:2f:7b:d9,-77),(00:23:33:a2:48:b2,-61),(d8:9d:67:91:d0:f4,-50),(00:23:33:a2:48:b6,-63),(00:23:33:a2:48:b4,-62),(00:3a:9a:51:ab:53,-79),(00:3a:9a:51:ab:54,-82),(00:3a:9a:51:ab:52,-82),(d8:9d:67:91:d0:f6,-50),(00:3a:9a:51:ab:56,-82),(00:3a:9a:51:ab:5c,-73),(c8:cb:b8:f9:8d:d5,-72),(00:3a:9a:51:ab:58,-74),(c0:3f:0e:c4:c8:b2,-78),(c8:cb:b8:f9:8d:d0,-75),(c8:cb:b8:f9:8d:d4,-63),(d8:9d:67:91:d0:f7,-49),(2c:30:33:1d:9d:cc,-74),(c8:cb:b8:f9:8d:d2,-74),(c8:cb:b8:f9:8d:d7,-75),(00:3a:9a:51:ab:51,-82),(c8:cb:b8:f9:8d:d3,-66),(c8:cb:b8:f9:8d:d1,-72),(c8:cb:b8:f9:8d:d6,-73),(00:03:52:e3:85:52,-75),

W (88:51:fb:8a:bc:52,-43),(c8:cb:b8:f9:8d:c0,-60),(c8:cb:b8:f9:8d:c5,-62),(c8:cb:b8:f9:8d:c2,-61),(c8:cb:b8:f9:8d:c7,-60),(c8:cb:b8:f9:8d:c6,-60),(c8:cb:b8:f9:8d:c4,-60),(c8:cb:b8:f9:8d:c3,-60),(c8:cb:b8:f9:8d:c1,-61),(88:51:fb:8a:bc:50,-55),(d8:9d:67:91:d0:f0,-45),(88:51:fb:8a:bc:51,-45),(88:51:fb:8a:bc:53,-44),(d8:9d:67:91:d0:f3,-44),(88:51:fb:8a:bc:45,-46),(88:51:fb:8a:bc:47,-46),(88:51:fb:8a:bc:40,-46),(88:51:fb:8a:bc:42,-46),(00:23:33:a2:48:b1,-64),(88:51:fb:8a:bc:43,-46),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:55,-44),(88:51:fb:8a:bc:57,-44),(20:c9:d0:19:33:83,-49),(d8:9d:67:91:d0:f2,-44),(d8:9d:67:91:d0:f5,-51),(00:23:33:a2:48:b8,-63),(00:23:33:a2:48:bd,-64),(00:23:33:a2:48:bc,-64),(00:23:33:a2:48:b7,-66),(00:03:52:e5:44:41,-65),(00:03:52:e5:44:45,-65),(88:51:fb:8a:bc:56,-37),(88:51:fb:8a:bc:54,-55),(d8:9d:67:91:d0:f1,-46),(00:23:33:a2:48:b9,-64),(00:03:52:2b:84:08,-59),(00:03:52:2b:84:06,-58),(00:03:52:e5:44:49,-65),(00:03:52:e5:44:42,-63),(00:03:52:e5:44:46,-65),(00:03:52:2b:84:01,-59),(00:03:52:2b:84:05,-58),(00:23:33:a2:48:b3,-65),(20:4c:9e:ea:10:16,-69),(20:4c:9e:ea:10:1c,-69),(20:4c:9e:ea:10:1d,-70),(00:03:52:e3:8b:15,-62),(00:03:52:e3:8b:11,-62),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c1,-75),(00:3a:9a:51:ab:5d,-74),(00:03:52:29:ca:d5,-72),(00:03:52:2b:84:02,-59),(20:4c:9e:ea:10:19,-69),(00:03:52:e3:8b:16,-62),(00:03:52:2b:89:c6,-73),(00:03:52:2b:89:c2,-75),(00:03:52:e3:8b:12,-62),(00:03:52:29:ca:d6,-72),(00:03:52:e3:8b:18,-62),(00:03:52:2b:89:c8,-74),(00:03:52:2b:89:c9,-74),(00:03:52:29:ca:d2,-73),(00:03:52:29:ca:d1,-72),(00:03:52:29:ca:d8,-72),(00:03:52:e5:44:48,-62),(00:03:52:29:ca:d9,-72),(bc:f1:f2:2f:7b:dc,-78),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dd,-78),(bc:f1:f2:2f:7b:d9,-77),(00:23:33:a2:48:b2,-63),(d8:9d:67:91:d0:f4,-50),(00:23:33:a2:48:b6,-69),(00:23:33:a2:48:b4,-65),(00:3a:9a:51:ab:53,-78),(00:3a:9a:51:ab:54,-79),(00:3a:9a:51:ab:52,-78),(d8:9d:67:91:d0:f6,-50),(00:3a:9a:51:ab:56,-79),(00:3a:9a:51:ab:5c,-73),(c8:cb:b8:f9:8d:d5,-72),(00:3a:9a:51:ab:58,-74),(c0:3f:0e:c4:c8:b2,-78),(c8:cb:b8:f9:8d:d0,-75),(c8:cb:b8:f9:8d:d4,-63),(d8:9d:67:91:d0:f7,-49),(2c:30:33:1d:9d:cc,-74),(c8:cb:b8:f9:8d:d2,-74),(c8:cb:b8:f9:8d:d7,-75),(00:3a:9a:51:ab:51,-79),(c8:cb:b8:f9:8d:d3,-66),(c8:cb:b8:f9:8d:d1,-72),(c8:cb:b8:f9:8d:d6,-73),(00:03:52:e3:85:52,-75),(00:3a:9a:51:ab:57,-75),(bc:f1:f2:23:f7:40,-80),(c0:3f:0e:c4:b2:bc,-80),(bc:f1:f2:23:f7:44,-83),(bc:f1:f2:23:f7:42,-84),

W (88:51:fb:8a:bc:52,-43),(c8:cb:b8:f9:8d:c0,-61),(c8:cb:b8:f9:8d:c5,-62),(c8:cb:b8:f9:8d:c2,-61),(c8:cb:b8:f9:8d:c7,-62),(c8:cb:b8:f9:8d:c6,-61),(c8:cb:b8:f9:8d:c4,-61),(c8:cb:b8:f9:8d:c3,-61),(c8:cb:b8:f9:8d:c1,-61),(88:51:fb:8a:bc:50,-43),(d8:9d:67:91:d0:f0,-44),(88:51:fb:8a:bc:51,-45),(88:51:fb:8a:bc:53,-44),(d8:9d:67:91:d0:f3,-44),(88:51:fb:8a:bc:45,-46),(88:51:fb:8a:bc:47,-46),(88:51:fb:8a:bc:40,-46),(88:51:fb:8a:bc:42,-46),(00:23:33:a2:48:b1,-68),(88:51:fb:8a:bc:43,-46),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:55,-46),(88:51:fb:8a:bc:57,-42),(20:c9:d0:19:33:83,-48),(d8:9d:67:91:d0:f2,-43),(d8:9d:67:91:d0:f5,-44),(00:23:33:a2:48:b8,-61),(00:23:33:a2:48:bd,-62),(00:23:33:a2:48:bc,-61),(00:23:33:a2:48:b7,-66),(00:03:52:e5:44:41,-63),(00:03:52:e5:44:45,-62),(88:51:fb:8a:bc:56,-44),(88:51:fb:8a:bc:54,-48),(d8:9d:67:91:d0:f1,-45),(00:23:33:a2:48:b9,-61),(00:03:52:2b:84:08,-63),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:42,-61),(00:03:52:e5:44:46,-66),(00:03:52:2b:84:01,-60),(00:03:52:2b:84:05,-59),(00:23:33:a2:48:b3,-69),(20:4c:9e:ea:10:16,-77),(20:4c:9e:ea:10:1c,-75),(20:4c:9e:ea:10:1d,-76),(00:03:52:e3:8b:15,-63),(00:03:52:e3:8b:11,-63),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c1,-75),(00:3a:9a:51:ab:5d,-78),(00:03:52:29:ca:d5,-75),(00:03:52:2b:84:02,-59),(20:4c:9e:ea:10:19,-76),(00:03:52:e3:8b:16,-62),(00:03:52:2b:89:c6,-75),(00:03:52:2b:89:c2,-75),(00:03:52:e3:8b:12,-63),(00:03:52:29:ca:d6,-75),(00:03:52:e3:8b:18,-63),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c9,-75),(00:03:52:29:ca:d2,-74),(00:03:52:29:ca:d1,-72),(00:03:52:29:ca:d8,-73),(00:03:52:e5:44:48,-63),(00:03:52:29:ca:d9,-74),(00:23:33:a2:48:b2,-63),(d8:9d:67:91:d0:f4,-45),(00:23:33:a2:48:b6,-63),(00:23:33:a2:48:b4,-63),(00:3a:9a:51:ab:53,-78),(00:3a:9a:51:ab:54,-79),(00:3a:9a:51:ab:52,-74),(00:3a:9a:51:ab:56,-79),(c8:cb:b8:f9:8d:d2,-71),(00:3a:9a:51:ab:51,-79),(00:03:52:e3:85:52,-64),(00:3a:9a:51:ab:57,-75),(bc:f1:f2:23:f7:40,-80),(c0:3f:0e:c4:b2:bc,-80),(bc:f1:f2:23:f7:44,-83),(bc:f1:f2:23:f7:42,-84),(2c:30:33:1d:7a:f0,-67),(28:f0:76:1e:ad:3a,-77),

W (88:51:fb:8a:bc:52,-43),(c8:cb:b8:f9:8d:c0,-61),(c8:cb:b8:f9:8d:c5,-62),(c8:cb:b8:f9:8d:c2,-61),(c8:cb:b8:f9:8d:c7,-62),(c8:cb:b8:f9:8d:c6,-61),(c8:cb:b8:f9:8d:c4,-61),(c8:cb:b8:f9:8d:c3,-61),(c8:cb:b8:f9:8d:c1,-61),(88:51:fb:8a:bc:50,-43),(d8:9d:67:91:d0:f0,-44),(88:51:fb:8a:bc:51,-45),(88:51:fb:8a:bc:53,-44),(d8:9d:67:91:d0:f3,-44),(88:51:fb:8a:bc:45,-46),(88:51:fb:8a:bc:47,-46),(88:51:fb:8a:bc:40,-46),(88:51:fb:8a:bc:42,-46),(00:23:33:a2:48:b1,-68),(88:51:fb:8a:bc:43,-46),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:55,-46),(88:51:fb:8a:bc:57,-42),(20:c9:d0:19:33:83,-48),(d8:9d:67:91:d0:f2,-43),(d8:9d:67:91:d0:f5,-44),(00:23:33:a2:48:b8,-61),(00:23:33:a2:48:bd,-62),(00:23:33:a2:48:bc,-61),(00:23:33:a2:48:b7,-66),(00:03:52:e5:44:41,-63),(00:03:52:e5:44:45,-62),(88:51:fb:8a:bc:56,-44),(88:51:fb:8a:bc:54,-48),(d8:9d:67:91:d0:f1,-45),(00:23:33:a2:48:b9,-61),(00:03:52:2b:84:08,-63),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:42,-61),(00:03:52:e5:44:46,-66),(00:03:52:2b:84:01,-60),(00:03:52:2b:84:05,-59),(00:23:33:a2:48:b3,-69),(20:4c:9e:ea:10:16,-77),(20:4c:9e:ea:10:1c,-75),(20:4c:9e:ea:10:1d,-76),(00:03:52:e3:8b:15,-63),(00:03:52:e3:8b:11,-63),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c1,-75),(00:3a:9a:51:ab:5d,-78),(00:03:52:29:ca:d5,-75),(00:03:52:2b:84:02,-59),(20:4c:9e:ea:10:19,-76),(00:03:52:e3:8b:16,-62),(00:03:52:2b:89:c6,-75),(00:03:52:2b:89:c2,-75),(00:03:52:e3:8b:12,-63),(00:03:52:29:ca:d6,-75),(00:03:52:e3:8b:18,-63),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c9,-75),(00:03:52:29:ca:d2,-74),(00:03:52:29:ca:d1,-72),(00:03:52:29:ca:d8,-73),(00:03:52:e5:44:48,-63),(00:03:52:29:ca:d9,-74),(00:23:33:a2:48:b2,-63),(d8:9d:67:91:d0:f4,-45),(00:23:33:a2:48:b6,-63),(00:23:33:a2:48:b4,-63),(00:3a:9a:51:ab:53,-78),(00:3a:9a:51:ab:54,-79),(00:3a:9a:51:ab:52,-74),(00:3a:9a:51:ab:56,-79),(c8:cb:b8:f9:8d:d2,-71),(00:3a:9a:51:ab:51,-79),(00:03:52:e3:85:52,-64),(00:3a:9a:51:ab:57,-75),(bc:f1:f2:23:f7:40,-80),(c0:3f:0e:c4:b2:bc,-80),(bc:f1:f2:23:f7:44,-83),(bc:f1:f2:23:f7:42,-84),(2c:30:33:1d:7a:f0,-67),(28:f0:76:1e:ad:3a,-77),

35.400005	6.6
W (88:51:fb:8a:bc:52,-41),(c8:cb:b8:f9:8d:c0,-60),(c8:cb:b8:f9:8d:c5,-61),(c8:cb:b8:f9:8d:c2,-60),(c8:cb:b8:f9:8d:c7,-60),(c8:cb:b8:f9:8d:c6,-60),(c8:cb:b8:f9:8d:c4,-60),(c8:cb:b8:f9:8d:c3,-60),(c8:cb:b8:f9:8d:c1,-60),(88:51:fb:8a:bc:50,-44),(d8:9d:67:91:d0:f0,-42),(88:51:fb:8a:bc:51,-41),(88:51:fb:8a:bc:53,-41),(d8:9d:67:91:d0:f3,-43),(88:51:fb:8a:bc:45,-46),(88:51:fb:8a:bc:47,-46),(88:51:fb:8a:bc:40,-46),(88:51:fb:8a:bc:42,-46),(00:23:33:a2:48:b1,-67),(88:51:fb:8a:bc:43,-45),(88:51:fb:8a:bc:46,-46),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:41,-46),(88:51:fb:8a:bc:55,-43),(88:51:fb:8a:bc:57,-46),(20:c9:d0:19:33:83,-49),(d8:9d:67:91:d0:f2,-43),(d8:9d:67:91:d0:f5,-44),(00:23:33:a2:48:b8,-60),(00:23:33:a2:48:bd,-60),(00:23:33:a2:48:bc,-60),(00:23:33:a2:48:b7,-66),(00:03:52:e5:44:41,-60),(00:03:52:e5:44:45,-64),(88:51:fb:8a:bc:56,-46),(88:51:fb:8a:bc:54,-45),(d8:9d:67:91:d0:f1,-44),(00:23:33:a2:48:b9,-60),(00:03:52:2b:84:08,-60),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:49,-60),(00:03:52:e5:44:42,-60),(00:03:52:e5:44:46,-61),(00:03:52:2b:84:01,-60),(00:03:52:2b:84:05,-60),(00:23:33:a2:48:b3,-67),(20:4c:9e:ea:10:16,-69),(20:4c:9e:ea:10:1c,-69),(20:4c:9e:ea:10:1d,-68),(00:03:52:e3:8b:15,-64),(00:03:52:e3:8b:11,-61),(00:03:52:2b:89:c5,-74),(00:03:52:2b:89:c1,-74),(00:3a:9a:51:ab:5d,-78),(00:03:52:29:ca:d5,-74),(00:03:52:2b:84:02,-60),(20:4c:9e:ea:10:19,-68),(00:03:52:e3:8b:16,-63),(00:03:52:2b:89:c6,-71),(00:03:52:2b:89:c2,-74),(00:03:52:e3:8b:12,-62),(00:03:52:29:ca:d6,-75),(00:03:52:e3:8b:18,-63),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c9,-69),(00:03:52:29:ca:d2,-74),(00:03:52:29:ca:d1,-77),(00:03:52:29:ca:d8,-73),(00:03:52:e5:44:48,-63),(00:03:52:29:ca:d9,-68),(00:23:33:a2:48:b2,-63),(d8:9d:67:91:d0:f4,-44),(00:23:33:a2:48:b6,-67),(00:23:33:a2:48:b4,-62),(00:3a:9a:51:ab:53,-75),(00:3a:9a:51:ab:54,-74),(00:3a:9a:51:ab:52,-74),(00:3a:9a:51:ab:56,-78),(c8:cb:b8:f9:8d:d2,-71),(00:3a:9a:51:ab:51,-75),(00:03:52:e3:85:52,-68),(00:3a:9a:51:ab:57,-75),(bc:f1:f2:23:f7:40,-80),(c0:3f:0e:c4:b2:bc,-80),(bc:f1:f2:23:f7:44,-83),(bc:f1:f2:23:f7:42,-84),(2c:30:33:1d:7a:f0,-66),(28:f0:76:1e:ad:3a,-77),(00:03:52:e3:85:51,-66),(c8:cb:b8:f9:8d:d5,-73),(c8:cb:b8:f9:8d:d0,-74),(00:03:52:e3:85:59,-66),(00:03:52:e3:85:58,-66),(00:03:52:e3:85:56,-64),(c8:cb:b8:f9:8d:d4,-72),(00:03:52:e3:85:55,-66),(2c:30:33:1d:9d:cc,-72),(d8:9d:67:91:d0:f6,-58),(c8:cb:b8:f9:8d:d1,-72),

W (88:51:fb:8a:bc:52,-41),(c8:cb:b8:f9:8d:c0,-68),(c8:cb:b8:f9:8d:c5,-69),(c8:cb:b8:f9:8d:c2,-69),(c8:cb:b8:f9:8d:c7,-69),(c8:cb:b8:f9:8d:c6,-69),(c8:cb:b8:f9:8d:c4,-68),(c8:cb:b8:f9:8d:c3,-69),(c8:cb:b8:f9:8d:c1,-68),(88:51:fb:8a:bc:50,-55),(d8:9d:67:91:d0:f0,-46),(88:51:fb:8a:bc:51,-41),(88:51:fb:8a:bc:53,-39),(d8:9d:67:91:d0:f3,-43),(88:51:fb:8a:bc:45,-44),(88:51:fb:8a:bc:47,-42),(88:51:fb:8a:bc:40,-43),(88:51:fb:8a:bc:42,-44),(00:23:33:a2:48:b1,-67),(88:51:fb:8a:bc:43,-43),(88:51:fb:8a:bc:46,-44),(88:51:fb:8a:bc:44,-44),(88:51:fb:8a:bc:41,-44),(88:51:fb:8a:bc:55,-43),(88:51:fb:8a:bc:57,-54),(20:c9:d0:19:33:83,-51),(d8:9d:67:91:d0:f2,-44),(d8:9d:67:91:d0:f5,-44),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:bd,-63),(00:23:33:a2:48:bc,-64),(00:03:52:e5:44:41,-64),(00:03:52:e5:44:45,-65),(88:51:fb:8a:bc:56,-45),(88:51:fb:8a:bc:54,-45),(d8:9d:67:91:d0:f1,-47),(00:23:33:a2:48:b9,-63),(00:03:52:2b:84:08,-64),(00:03:52:2b:84:06,-62),(00:03:52:e5:44:49,-64),(00:03:52:e5:44:42,-63),(00:03:52:e5:44:46,-65),(00:03:52:2b:84:01,-63),(00:03:52:2b:84:05,-60),(00:23:33:a2:48:b3,-67),(20:4c:9e:ea:10:16,-68),(20:4c:9e:ea:10:1c,-68),(20:4c:9e:ea:10:1d,-67),(00:03:52:e3:8b:15,-64),(00:03:52:e3:8b:11,-63),(00:03:52:2b:89:c5,-76),(00:03:52:2b:89:c1,-74),(00:3a:9a:51:ab:5d,-77),(00:03:52:29:ca:d5,-76),(00:03:52:2b:84:02,-60),(20:4c:9e:ea:10:19,-68),(00:03:52:e3:8b:16,-69),(00:03:52:2b:89:c6,-75),(00:03:52:2b:89:c2,-74),(00:03:52:e3:8b:12,-64),(00:03:52:29:ca:d6,-73),(00:03:52:e3:8b:18,-69),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c9,-73),(00:03:52:29:ca:d2,-76),(00:03:52:29:ca:d1,-76),(00:03:52:29:ca:d8,-73),(00:03:52:e5:44:48,-64),(00:03:52:29:ca:d9,-74),(00:23:33:a2:48:b2,-63),(d8:9d:67:91:d0:f4,-44),(00:23:33:a2:48:b6,-67),(00:23:33:a2:48:b4,-62),(00:3a:9a:51:ab:53,-75),(00:3a:9a:51:ab:54,-73),(00:3a:9a:51:ab:52,-74),(00:3a:9a:51:ab:56,-74),(c8:cb:b8:f9:8d:d2,-73),(00:3a:9a:51:ab:51,-75),(00:03:52:e3:85:52,-65),(00:3a:9a:51:ab:57,-75),(2c:30:33:1d:7a:f0,-66),(28:f0:76:1e:ad:3a,-77),(00:03:52:e3:85:51,-66),(c8:cb:b8:f9:8d:d5,-75),(c8:cb:b8:f9:8d:d0,-74),(00:03:52:e3:85:59,-66),(00:03:52:e3:85:58,-61),(00:03:52:e3:85:56,-62),(c8:cb:b8:f9:8d:d4,-77),(00:03:52:e3:85:55,-63),(2c:30:33:1d:9d:cc,-68),(d8:9d:67:91:d0:f6,-58),(c8:cb:b8:f9:8d:d1,-73),(00:3a:9a:51:ab:58,-77),(00:3a:9a:51:ab:5c,-77),(c8:cb:b8:f9:8d:d7,-76),(c8:cb:b8:f9:8d:d3,-73),(00:3a:9a:51:ab:59,-79),

W (88:51:fb:8a:bc:52,-41),(c8:cb:b8:f9:8d:c0,-69),(c8:cb:b8:f9:8d:c5,-69),(c8:cb:b8:f9:8d:c2,-68),(c8:cb:b8:f9:8d:c7,-69),(c8:cb:b8:f9:8d:c6,-68),(c8:cb:b8:f9:8d:c4,-68),(c8:cb:b8:f9:8d:c3,-68),(c8:cb:b8:f9:8d:c1,-68),(88:51:fb:8a:bc:50,-47),(d8:9d:67:91:d0:f0,-46),(88:51:fb:8a:bc:51,-44),(88:51:fb:8a:bc:53,-44),(d8:9d:67:91:d0:f3,-43),(88:51:fb:8a:bc:45,-41),(88:51:fb:8a:bc:47,-42),(88:51:fb:8a:bc:40,-43),(88:51:fb:8a:bc:42,-43),(00:23:33:a2:48:b1,-70),(88:51:fb:8a:bc:43,-43),(88:51:fb:8a:bc:46,-41),(88:51:fb:8a:bc:44,-42),(88:51:fb:8a:bc:41,-43),(88:51:fb:8a:bc:55,-44),(88:51:fb:8a:bc:57,-42),(20:c9:d0:19:33:83,-51),(d8:9d:67:91:d0:f2,-44),(d8:9d:67:91:d0:f5,-45),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:bd,-67),(00:23:33:a2:48:bc,-62),(00:03:52:e5:44:41,-64),(00:03:52:e5:44:45,-65),(88:51:fb:8a:bc:56,-45),(88:51:fb:8a:bc:54,-41),(d8:9d:67:91:d0:f1,-47),(00:23:33:a2:48:b9,-67),(00:03:52:2b:84:08,-61),(00:03:52:2b:84:06,-62),(00:03:52:e5:44:49,-64),(00:03:52:e5:44:42,-64),(00:03:52:e5:44:46,-65),(00:03:52:2b:84:01,-63),(20:4c:9e:ea:10:16,-67),(20:4c:9e:ea:10:1c,-67),(20:4c:9e:ea:10:1d,-67),(00:03:52:e3:8b:15,-69),(00:03:52:e3:8b:11,-70),(00:03:52:2b:89:c5,-76),(00:03:52:2b:89:c1,-74),(00:3a:9a:51:ab:5d,-75),(00:03:52:29:ca:d5,-72),(20:4c:9e:ea:10:19,-67),(00:03:52:e3:8b:16,-68),(00:03:52:2b:89:c6,-73),(00:03:52:2b:89:c2,-75),(00:03:52:e3:8b:12,-70),(00:03:52:29:ca:d6,-74),(00:03:52:e3:8b:18,-70),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c9,-75),(00:03:52:29:ca:d2,-74),(00:03:52:29:ca:d1,-76),(00:03:52:29:ca:d8,-74),(00:03:52:e5:44:48,-64),(00:03:52:29:ca:d9,-73),(00:23:33:a2:48:b2,-62),(d8:9d:67:91:d0:f4,-44),(00:23:33:a2:48:b6,-71),(00:23:33:a2:48:b4,-70),(00:3a:9a:51:ab:53,-80),(00:3a:9a:51:ab:54,-73),(00:3a:9a:51:ab:52,-80),(00:3a:9a:51:ab:56,-74),(c8:cb:b8:f9:8d:d2,-72),(00:3a:9a:51:ab:51,-79),(00:03:52:e3:85:52,-65),(00:03:52:e3:85:51,-66),(c8:cb:b8:f9:8d:d5,-72),(c8:cb:b8:f9:8d:d0,-73),(00:03:52:e3:85:59,-66),(00:03:52:e3:85:58,-61),(00:03:52:e3:85:56,-62),(c8:cb:b8:f9:8d:d4,-75),(00:03:52:e3:85:55,-61),(2c:30:33:1d:9d:cc,-68),(d8:9d:67:91:d0:f6,-45),(c8:cb:b8:f9:8d:d1,-72),(00:3a:9a:51:ab:58,-75),(00:3a:9a:51:ab:5c,-75),(c8:cb:b8:f9:8d:d7,-76),(c8:cb:b8:f9:8d:d3,-73),(00:3a:9a:51:ab:59,-76),(d8:9d:67:91:d0:f7,-45),(00:23:33:a2:48:b7,-70),(bc:f1:f2:2f:7b:d8,-78),(c8:cb:b8:f9:8d:d6,-74),

