W (28:f0:76:1e:ad:3a,-63),(c8:cb:b8:f9:8d:c7,-52),(c8:cb:b8:f9:8d:c0,-51),(c8:cb:b8:f9:8d:c5,-51),(c8:cb:b8:f9:8d:c2,-51),(c8:cb:b8:f9:8d:d2,-53),(00:14:d1:50:31:1c,-70),(c8:cb:b8:f9:8d:c6,-51),(c8:cb:b8:f9:8d:c1,-51),(c8:cb:b8:f9:8d:c3,-51),(c8:cb:b8:f9:8d:c4,-51),(c8:cb:b8:f9:8d:d1,-53),(00:22:6b:f4:34:8d,-74),(88:51:fb:8a:bc:42,-66),(88:51:fb:8a:bc:47,-66),(88:51:fb:8a:bc:45,-68),(88:51:fb:8a:bc:44,-66),(88:51:fb:8a:bc:43,-66),(88:51:fb:8a:bc:40,-66),(c8:cb:b8:f9:8d:d0,-53),(c8:cb:b8:f9:8d:d7,-53),(c8:cb:b8:f9:8d:d5,-53),(c8:cb:b8:f9:8d:d4,-55),(c8:cb:b8:f9:8d:d3,-55),(c8:cb:b8:f9:8d:d6,-55),(88:51:fb:8a:bc:41,-66),(88:51:fb:8a:bc:46,-69),(88:51:fb:8a:bc:52,-68),(88:51:fb:8a:bc:55,-67),(88:51:fb:8a:bc:50,-67),(88:51:fb:8a:bc:57,-75),(bc:f1:f2:23:f7:44,-81),(88:51:fb:8a:bc:51,-72),(88:51:fb:8a:bc:53,-72),(88:51:fb:8a:bc:56,-72),(88:51:fb:8a:bc:54,-73),(00:14:6c:69:01:b8,-63),(00:03:52:2b:85:52,-87),(bc:f1:f2:23:f7:42,-81),(bc:f1:f2:23:f7:43,-78),(74:ea:3a:d6:67:04,-87),(48:f8:b3:84:82:eb,-80),(00:3a:9a:4e:81:e7,-90),(00:3a:9a:4e:81:e4,-90),(00:03:52:2b:84:01,-94),(00:3a:9a:4e:81:e6,-93),(00:03:52:2b:85:51,-88),(00:03:52:2b:85:59,-88),(00:03:52:2b:85:58,-88),(00:03:52:e3:89:c5,-83),(64:70:02:ec:0e:ac,-91),(00:03:52:e3:89:c1,-84),(00:23:33:a2:48:b2,-90),(00:23:33:a2:48:b3,-93),(00:23:33:a2:48:b6,-92),

W (28:f0:76:1e:ad:3a,-67),(c8:cb:b8:f9:8d:c7,-53),(c8:cb:b8:f9:8d:c0,-55),(c8:cb:b8:f9:8d:c5,-54),(c8:cb:b8:f9:8d:c2,-54),(c8:cb:b8:f9:8d:d2,-57),(00:14:d1:50:31:1c,-73),(c8:cb:b8:f9:8d:c6,-52),(c8:cb:b8:f9:8d:c1,-54),(c8:cb:b8:f9:8d:c3,-53),(c8:cb:b8:f9:8d:c4,-52),(c8:cb:b8:f9:8d:d1,-53),(00:22:6b:f4:34:8d,-62),(88:51:fb:8a:bc:42,-65),(88:51:fb:8a:bc:47,-66),(88:51:fb:8a:bc:45,-65),(88:51:fb:8a:bc:44,-64),(88:51:fb:8a:bc:43,-65),(88:51:fb:8a:bc:40,-65),(c8:cb:b8:f9:8d:d0,-53),(c8:cb:b8:f9:8d:d7,-53),(c8:cb:b8:f9:8d:d5,-57),(c8:cb:b8:f9:8d:d4,-53),(c8:cb:b8:f9:8d:d3,-54),(c8:cb:b8:f9:8d:d6,-52),(88:51:fb:8a:bc:41,-65),(88:51:fb:8a:bc:46,-65),(88:51:fb:8a:bc:52,-73),(88:51:fb:8a:bc:55,-77),(88:51:fb:8a:bc:50,-72),(88:51:fb:8a:bc:57,-75),(bc:f1:f2:23:f7:44,-65),(88:51:fb:8a:bc:51,-75),(88:51:fb:8a:bc:53,-76),(88:51:fb:8a:bc:56,-76),(88:51:fb:8a:bc:54,-77),(00:14:6c:69:01:b8,-63),(00:03:52:2b:85:52,-87),(bc:f1:f2:23:f7:43,-78),(74:ea:3a:d6:67:04,-87),(48:f8:b3:84:82:eb,-80),(00:3a:9a:4e:81:e6,-93),(00:03:52:2b:85:51,-88),(00:03:52:2b:85:59,-88),(00:03:52:2b:85:58,-88),(00:03:52:e3:89:c5,-83),(64:70:02:ec:0e:ac,-91),(00:03:52:e3:89:c1,-84),(00:23:33:a2:48:b2,-90),(00:23:33:a2:48:b3,-93),(00:23:33:a2:48:b6,-92),

W (28:f0:76:1e:ad:3a,-71),(c8:cb:b8:f9:8d:c7,-53),(c8:cb:b8:f9:8d:c0,-55),(c8:cb:b8:f9:8d:c5,-55),(c8:cb:b8:f9:8d:c2,-56),(c8:cb:b8:f9:8d:d2,-57),(00:14:d1:50:31:1c,-71),(c8:cb:b8:f9:8d:c6,-53),(c8:cb:b8:f9:8d:c1,-54),(c8:cb:b8:f9:8d:c3,-55),(c8:cb:b8:f9:8d:c4,-53),(c8:cb:b8:f9:8d:d1,-53),(00:22:6b:f4:34:8d,-62),(88:51:fb:8a:bc:42,-66),(88:51:fb:8a:bc:47,-66),(88:51:fb:8a:bc:45,-65),(88:51:fb:8a:bc:44,-64),(88:51:fb:8a:bc:43,-66),(88:51:fb:8a:bc:40,-65),(c8:cb:b8:f9:8d:d0,-57),(c8:cb:b8:f9:8d:d7,-54),(c8:cb:b8:f9:8d:d5,-57),(c8:cb:b8:f9:8d:d4,-53),(c8:cb:b8:f9:8d:d3,-54),(c8:cb:b8:f9:8d:d6,-52),(88:51:fb:8a:bc:41,-65),(88:51:fb:8a:bc:46,-65),(88:51:fb:8a:bc:52,-77),(88:51:fb:8a:bc:55,-77),(88:51:fb:8a:bc:50,-72),(88:51:fb:8a:bc:57,-79),(bc:f1:f2:23:f7:44,-75),(88:51:fb:8a:bc:51,-72),(88:51:fb:8a:bc:53,-76),(88:51:fb:8a:bc:56,-71),(88:51:fb:8a:bc:54,-76),(00:14:6c:69:01:b8,-58),(bc:f1:f2:23:f7:40,-78),(d8:9d:67:91:d0:f0,-82),(bc:f1:f2:23:f7:42,-82),

W (28:f0:76:1e:ad:3a,-71),(c8:cb:b8:f9:8d:c7,-56),(c8:cb:b8:f9:8d:c0,-54),(c8:cb:b8:f9:8d:c5,-53),(c8:cb:b8:f9:8d:c2,-54),(c8:cb:b8:f9:8d:d2,-59),(00:14:d1:50:31:1c,-75),(c8:cb:b8:f9:8d:c6,-53),(c8:cb:b8:f9:8d:c1,-54),(c8:cb:b8:f9:8d:c3,-54),(c8:cb:b8:f9:8d:c4,-53),(c8:cb:b8:f9:8d:d1,-53),(00:22:6b:f4:34:8d,-62),(88:51:fb:8a:bc:42,-67),(88:51:fb:8a:bc:47,-68),(88:51:fb:8a:bc:45,-65),(88:51:fb:8a:bc:44,-68),(88:51:fb:8a:bc:43,-66),(88:51:fb:8a:bc:40,-68),(c8:cb:b8:f9:8d:d0,-53),(c8:cb:b8:f9:8d:d7,-54),(c8:cb:b8:f9:8d:d5,-57),(c8:cb:b8:f9:8d:d4,-53),(c8:cb:b8:f9:8d:d3,-54),(c8:cb:b8:f9:8d:d6,-52),(88:51:fb:8a:bc:41,-65),(88:51:fb:8a:bc:46,-65),(88:51:fb:8a:bc:52,-74),(88:51:fb:8a:bc:55,-74),(88:51:fb:8a:bc:50,-75),(88:51:fb:8a:bc:57,-76),(bc:f1:f2:23:f7:44,-75),(88:51:fb:8a:bc:51,-72),(88:51:fb:8a:bc:53,-72),(88:51:fb:8a:bc:56,-74),(88:51:fb:8a:bc:54,-74),(00:14:6c:69:01:b8,-58),(bc:f1:f2:23:f7:40,-74),(d8:9d:67:91:d0:f0,-82),(bc:f1:f2:23:f7:42,-82),(48:f8:b3:84:82:eb,-82),(00:03:52:2b:85:51,-85),(00:03:52:e3:89:c8,-80),(00:03:52:2b:85:52,-88),

1.2	6.0
W (28:f0:76:1e:ad:3a,-71),(c8:cb:b8:f9:8d:c7,-53),(c8:cb:b8:f9:8d:c0,-54),(c8:cb:b8:f9:8d:c5,-53),(c8:cb:b8:f9:8d:c2,-52),(c8:cb:b8:f9:8d:d2,-58),(00:14:d1:50:31:1c,-74),(c8:cb:b8:f9:8d:c6,-53),(c8:cb:b8:f9:8d:c1,-54),(c8:cb:b8:f9:8d:c3,-53),(c8:cb:b8:f9:8d:c4,-53),(c8:cb:b8:f9:8d:d1,-59),(00:22:6b:f4:34:8d,-62),(88:51:fb:8a:bc:42,-67),(88:51:fb:8a:bc:47,-67),(88:51:fb:8a:bc:45,-65),(88:51:fb:8a:bc:44,-67),(88:51:fb:8a:bc:43,-66),(88:51:fb:8a:bc:40,-65),(c8:cb:b8:f9:8d:d0,-53),(c8:cb:b8:f9:8d:d7,-53),(c8:cb:b8:f9:8d:d5,-59),(c8:cb:b8:f9:8d:d4,-55),(c8:cb:b8:f9:8d:d3,-59),(c8:cb:b8:f9:8d:d6,-53),(88:51:fb:8a:bc:41,-66),(88:51:fb:8a:bc:46,-66),(88:51:fb:8a:bc:52,-76),(88:51:fb:8a:bc:55,-74),(88:51:fb:8a:bc:50,-74),(88:51:fb:8a:bc:57,-75),(bc:f1:f2:23:f7:44,-75),(88:51:fb:8a:bc:51,-78),(88:51:fb:8a:bc:53,-76),(88:51:fb:8a:bc:56,-74),(88:51:fb:8a:bc:54,-74),(00:14:6c:69:01:b8,-58),(bc:f1:f2:23:f7:40,-74),(d8:9d:67:91:d0:f0,-81),(bc:f1:f2:23:f7:42,-82),(48:f8:b3:84:82:eb,-81),(00:03:52:2b:85:51,-85),(00:03:52:e3:89:c8,-80),(00:03:52:2b:85:52,-88),

W (28:f0:76:1e:ad:3a,-66),(c8:cb:b8:f9:8d:c7,-52),(c8:cb:b8:f9:8d:c0,-52),(c8:cb:b8:f9:8d:c5,-53),(c8:cb:b8:f9:8d:c2,-52),(c8:cb:b8:f9:8d:d2,-66),(00:14:d1:50:31:1c,-72),(c8:cb:b8:f9:8d:c6,-53),(c8:cb:b8:f9:8d:c1,-54),(c8:cb:b8:f9:8d:c3,-53),(c8:cb:b8:f9:8d:c4,-53),(c8:cb:b8:f9:8d:d1,-60),(00:22:6b:f4:34:8d,-62),(88:51:fb:8a:bc:42,-63),(88:51:fb:8a:bc:47,-63),(88:51:fb:8a:bc:45,-63),(88:51:fb:8a:bc:44,-63),(88:51:fb:8a:bc:43,-62),(88:51:fb:8a:bc:40,-63),(c8:cb:b8:f9:8d:d0,-60),(c8:cb:b8:f9:8d:d7,-53),(c8:cb:b8:f9:8d:d5,-59),(c8:cb:b8:f9:8d:d4,-55),(c8:cb:b8:f9:8d:d3,-61),(c8:cb:b8:f9:8d:d6,-53),(88:51:fb:8a:bc:41,-63),(88:51:fb:8a:bc:46,-62),(88:51:fb:8a:bc:52,-76),(88:51:fb:8a:bc:55,-74),(88:51:fb:8a:bc:50,-74),(88:51:fb:8a:bc:57,-73),(bc:f1:f2:23:f7:44,-75),(88:51:fb:8a:bc:51,-75),(88:51:fb:8a:bc:53,-75),(88:51:fb:8a:bc:56,-74),(88:51:fb:8a:bc:54,-74),(00:14:6c:69:01:b8,-58),(bc:f1:f2:23:f7:40,-74),(d8:9d:67:91:d0:f0,-81),(bc:f1:f2:23:f7:42,-82),(48:f8:b3:84:82:eb,-81),(00:03:52:2b:85:51,-85),(00:03:52:e3:89:c8,-80),(00:03:52:2b:85:52,-88),(00:3a:9a:4e:81:e2,-91),

W (28:f0:76:1e:ad:3a,-64),(c8:cb:b8:f9:8d:c7,-52),(c8:cb:b8:f9:8d:c0,-52),(c8:cb:b8:f9:8d:c5,-52),(c8:cb:b8:f9:8d:c2,-50),(c8:cb:b8:f9:8d:d2,-62),(00:14:d1:50:31:1c,-72),(c8:cb:b8:f9:8d:c6,-50),(c8:cb:b8:f9:8d:c1,-52),(c8:cb:b8:f9:8d:c3,-52),(c8:cb:b8:f9:8d:c4,-50),(c8:cb:b8:f9:8d:d1,-60),(00:22:6b:f4:34:8d,-62),(88:51:fb:8a:bc:42,-61),(88:51:fb:8a:bc:47,-62),(88:51:fb:8a:bc:45,-61),(88:51:fb:8a:bc:44,-61),(88:51:fb:8a:bc:43,-62),(88:51:fb:8a:bc:40,-61),(c8:cb:b8:f9:8d:d0,-60),(c8:cb:b8:f9:8d:d7,-61),(c8:cb:b8:f9:8d:d5,-61),(c8:cb:b8:f9:8d:d3,-61),(88:51:fb:8a:bc:41,-61),(88:51:fb:8a:bc:46,-62),(88:51:fb:8a:bc:52,-73),(88:51:fb:8a:bc:55,-75),(88:51:fb:8a:bc:50,-74),(88:51:fb:8a:bc:57,-71),(88:51:fb:8a:bc:51,-75),(88:51:fb:8a:bc:53,-75),(88:51:fb:8a:bc:56,-74),(88:51:fb:8a:bc:54,-74),(00:03:52:e3:89:c8,-87),(00:3a:9a:4e:81:e2,-91),(00:03:52:e3:89:c1,-87),(00:03:52:e3:89:c5,-87),(00:03:52:e3:89:c9,-80),(00:03:52:e3:89:c2,-86),(00:03:52:e3:89:c6,-87),

W (28:f0:76:1e:ad:3a,-65),(c8:cb:b8:f9:8d:c7,-51),(c8:cb:b8:f9:8d:c0,-49),(c8:cb:b8:f9:8d:c5,-51),(c8:cb:b8:f9:8d:c2,-50),(c8:cb:b8:f9:8d:d2,-60),(00:14:d1:50:31:1c,-72),(c8:cb:b8:f9:8d:c6,-50),(c8:cb:b8:f9:8d:c1,-51),(c8:cb:b8:f9:8d:c3,-51),(c8:cb:b8:f9:8d:c4,-50),(c8:cb:b8:f9:8d:d1,-60),(00:22:6b:f4:34:8d,-62),(88:51:fb:8a:bc:42,-61),(88:51:fb:8a:bc:47,-61),(88:51:fb:8a:bc:45,-61),(88:51:fb:8a:bc:44,-61),(88:51:fb:8a:bc:43,-61),(88:51:fb:8a:bc:40,-61),(c8:cb:b8:f9:8d:d0,-60),(c8:cb:b8:f9:8d:d7,-60),(c8:cb:b8:f9:8d:d5,-61),(c8:cb:b8:f9:8d:d3,-61),(88:51:fb:8a:bc:41,-61),(88:51:fb:8a:bc:46,-61),(88:51:fb:8a:bc:52,-73),(88:51:fb:8a:bc:55,-72),(88:51:fb:8a:bc:50,-68),(88:51:fb:8a:bc:57,-67),(88:51:fb:8a:bc:51,-75),(88:51:fb:8a:bc:53,-74),(88:51:fb:8a:bc:56,-67),(88:51:fb:8a:bc:54,-72),(00:03:52:e3:89:c8,-87),(00:3a:9a:4e:81:e2,-91),(00:03:52:e3:89:c1,-87),(00:03:52:e3:89:c5,-85),(00:03:52:e3:89:c9,-80),(00:03:52:e3:89:c2,-86),(00:03:52:e3:89:c6,-83),(00:14:6c:69:01:b8,-63),(bc:f1:f2:23:f7:40,-71),(bc:f1:f2:23:f7:42,-74),(bc:f1:f2:23:f7:44,-74),(c8:cb:b8:f9:8d:d6,-60),(c8:cb:b8:f9:8d:d4,-61),(bc:f1:f2:23:f7:43,-74),(d8:9d:67:91:d0:f1,-84),

1.2	5.4
W (28:f0:76:1e:ad:3a,-65),(c8:cb:b8:f9:8d:c7,-50),(c8:cb:b8:f9:8d:c0,-49),(c8:cb:b8:f9:8d:c5,-50),(c8:cb:b8:f9:8d:c2,-50),(c8:cb:b8:f9:8d:d2,-61),(00:14:d1:50:31:1c,-72),(c8:cb:b8:f9:8d:c6,-50),(c8:cb:b8:f9:8d:c1,-50),(c8:cb:b8:f9:8d:c3,-49),(c8:cb:b8:f9:8d:c4,-50),(c8:cb:b8:f9:8d:d1,-61),(00:22:6b:f4:34:8d,-62),(88:51:fb:8a:bc:42,-60),(88:51:fb:8a:bc:47,-61),(88:51:fb:8a:bc:45,-61),(88:51:fb:8a:bc:44,-61),(88:51:fb:8a:bc:43,-61),(88:51:fb:8a:bc:40,-61),(c8:cb:b8:f9:8d:d0,-60),(c8:cb:b8:f9:8d:d7,-60),(c8:cb:b8:f9:8d:d5,-61),(c8:cb:b8:f9:8d:d3,-61),(88:51:fb:8a:bc:41,-61),(88:51:fb:8a:bc:46,-61),(88:51:fb:8a:bc:52,-80),(88:51:fb:8a:bc:55,-72),(88:51:fb:8a:bc:50,-73),(88:51:fb:8a:bc:57,-73),(88:51:fb:8a:bc:51,-80),(88:51:fb:8a:bc:53,-72),(88:51:fb:8a:bc:56,-74),(88:51:fb:8a:bc:54,-72),(00:03:52:e3:89:c8,-87),(00:3a:9a:4e:81:e2,-91),(00:03:52:e3:89:c1,-85),(00:03:52:e3:89:c5,-84),(00:03:52:e3:89:c9,-80),(00:03:52:e3:89:c2,-83),(00:03:52:e3:89:c6,-83),(00:14:6c:69:01:b8,-63),(bc:f1:f2:23:f7:40,-71),(bc:f1:f2:23:f7:42,-74),(bc:f1:f2:23:f7:44,-74),(c8:cb:b8:f9:8d:d6,-60),(c8:cb:b8:f9:8d:d4,-61),(bc:f1:f2:23:f7:43,-74),(d8:9d:67:91:d0:f1,-84),(64:70:02:ec:0e:ac,-87),(00:03:52:2b:85:51,-91),

W (28:f0:76:1e:ad:3a,-58),(c8:cb:b8:f9:8d:c7,-50),(c8:cb:b8:f9:8d:c0,-50),(c8:cb:b8:f9:8d:c5,-49),(c8:cb:b8:f9:8d:c2,-50),(c8:cb:b8:f9:8d:d2,-54),(00:14:d1:50:31:1c,-67),(c8:cb:b8:f9:8d:c6,-50),(c8:cb:b8:f9:8d:c1,-50),(c8:cb:b8:f9:8d:c3,-49),(c8:cb:b8:f9:8d:c4,-49),(c8:cb:b8:f9:8d:d1,-54),(00:22:6b:f4:34:8d,-63),(88:51:fb:8a:bc:42,-62),(88:51:fb:8a:bc:47,-65),(88:51:fb:8a:bc:45,-65),(88:51:fb:8a:bc:44,-62),(88:51:fb:8a:bc:43,-62),(88:51:fb:8a:bc:40,-65),(c8:cb:b8:f9:8d:d0,-56),(c8:cb:b8:f9:8d:d7,-54),(c8:cb:b8:f9:8d:d5,-58),(c8:cb:b8:f9:8d:d3,-53),(88:51:fb:8a:bc:41,-65),(88:51:fb:8a:bc:46,-62),(88:51:fb:8a:bc:52,-76),(88:51:fb:8a:bc:55,-75),(88:51:fb:8a:bc:50,-72),(88:51:fb:8a:bc:57,-73),(88:51:fb:8a:bc:51,-74),(88:51:fb:8a:bc:53,-68),(88:51:fb:8a:bc:56,-74),(88:51:fb:8a:bc:54,-74),(00:03:52:e3:89:c8,-87),(00:03:52:e3:89:c1,-85),(00:03:52:e3:89:c5,-84),(00:03:52:e3:89:c9,-80),(00:03:52:e3:89:c2,-83),(00:03:52:e3:89:c6,-83),(00:14:6c:69:01:b8,-61),(bc:f1:f2:23:f7:40,-71),(bc:f1:f2:23:f7:42,-74),(bc:f1:f2:23:f7:44,-74),(c8:cb:b8:f9:8d:d6,-53),(c8:cb:b8:f9:8d:d4,-52),(bc:f1:f2:23:f7:43,-74),(d8:9d:67:91:d0:f1,-84),(64:70:02:ec:0e:ac,-87),(00:03:52:2b:85:51,-91),

