W (c8:cb:b8:f9:8d:c5,-57),(c8:cb:b8:f9:8d:c7,-56),(c8:cb:b8:f9:8d:c2,-58),(c8:cb:b8:f9:8d:c0,-56),(88:51:fb:8a:bc:40,-41),(88:51:fb:8a:bc:47,-43),(88:51:fb:8a:bc:45,-41),(88:51:fb:8a:bc:42,-42),(c8:cb:b8:f9:8d:c3,-55),(c8:cb:b8:f9:8d:c6,-56),(c8:cb:b8:f9:8d:c4,-55),(c8:cb:b8:f9:8d:c1,-55),(88:51:fb:8a:bc:43,-43),(88:51:fb:8a:bc:46,-43),(88:51:fb:8a:bc:41,-41),(88:51:fb:8a:bc:44,-42),(88:51:fb:8a:bc:55,-46),(88:51:fb:8a:bc:56,-41),(88:51:fb:8a:bc:57,-41),(88:51:fb:8a:bc:51,-46),(88:51:fb:8a:bc:54,-41),(88:51:fb:8a:bc:52,-41),(88:51:fb:8a:bc:50,-44),(88:51:fb:8a:bc:53,-43),(20:c9:d0:19:33:83,-53),(d8:9d:67:91:d0:f1,-42),(00:23:33:a2:48:b4,-68),(00:23:33:a2:48:b1,-74),(d8:9d:67:91:d0:f0,-42),(d8:9d:67:91:d0:f2,-55),(00:03:52:e3:8b:15,-63),(00:03:52:e3:8b:11,-63),(d8:9d:67:91:d0:f3,-43),(00:03:52:e3:8b:12,-62),(00:03:52:e3:8b:18,-63),(00:03:52:e3:8b:16,-61),(00:23:33:a2:48:bd,-63),(00:23:33:a2:48:bc,-63),(00:23:33:a2:48:b8,-63),(00:23:33:a2:48:b9,-63),(c8:cb:b8:f9:8d:d7,-74),(c8:cb:b8:f9:8d:d0,-71),(c8:cb:b8:f9:8d:d3,-73),(c8:cb:b8:f9:8d:d2,-72),(c8:cb:b8:f9:8d:d4,-75),(c8:cb:b8:f9:8d:d1,-72),(00:03:52:e5:44:46,-65),(00:03:52:2b:84:01,-64),(c8:cb:b8:f9:8d:d5,-73),(00:03:52:2b:84:02,-63),(00:03:52:2b:84:06,-64),(00:03:52:e5:44:42,-64),(00:03:52:e5:44:41,-66),(00:03:52:2b:84:05,-64),(00:03:52:e5:44:49,-65),(00:03:52:e5:44:48,-66),(00:03:52:2b:89:c9,-71),(00:03:52:2b:89:c1,-71),(00:03:52:2b:89:c5,-70),(00:03:52:2b:89:c8,-71),(00:03:52:2b:89:c6,-68),(00:03:52:2b:89:c2,-68),(00:03:52:e5:44:45,-65),(00:03:52:2b:84:08,-64),(d8:9d:67:91:d0:f6,-41),(c8:cb:b8:f9:8d:d6,-74),(00:03:52:e3:85:55,-64),(00:23:33:a2:48:b7,-69),(20:4c:9e:ea:10:16,-74),(00:23:33:a2:48:b6,-69),(20:4c:9e:ea:10:19,-74),(00:03:52:29:ca:d1,-71),(00:03:52:29:ca:d6,-73),(00:03:52:29:ca:d2,-73),(00:03:52:29:ca:d9,-73),(00:03:52:29:ca:d8,-72),(00:03:52:29:ca:d5,-72),(00:03:52:e3:85:51,-64),(00:03:52:e3:85:58,-64),(00:03:52:e3:85:56,-64),(20:4c:9e:ea:10:1d,-74),(20:4c:9e:ea:10:1c,-74),(00:03:52:e3:85:52,-64),(d8:9d:67:91:d0:f5,-44),(d8:9d:67:91:d0:f4,-42),(00:03:52:e3:85:59,-62),(20:4c:9e:ea:10:12,-71),(bc:f1:f2:23:f7:40,-78),(00:3a:9a:51:ab:53,-81),(bc:f1:f2:23:f7:42,-84),(00:3a:9a:51:ab:5d,-79),(bc:f1:f2:2f:7b:dd,-80),(00:3a:9a:51:ab:59,-78),

36.000004	6.0
W (c8:cb:b8:f9:8d:c5,-57),(c8:cb:b8:f9:8d:c7,-59),(c8:cb:b8:f9:8d:c2,-58),(c8:cb:b8:f9:8d:c0,-58),(88:51:fb:8a:bc:40,-46),(88:51:fb:8a:bc:47,-44),(88:51:fb:8a:bc:45,-44),(88:51:fb:8a:bc:42,-44),(c8:cb:b8:f9:8d:c3,-57),(c8:cb:b8:f9:8d:c6,-58),(c8:cb:b8:f9:8d:c4,-57),(c8:cb:b8:f9:8d:c1,-57),(88:51:fb:8a:bc:43,-44),(88:51:fb:8a:bc:46,-45),(88:51:fb:8a:bc:41,-44),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:55,-41),(88:51:fb:8a:bc:56,-40),(88:51:fb:8a:bc:57,-42),(88:51:fb:8a:bc:51,-44),(88:51:fb:8a:bc:54,-43),(88:51:fb:8a:bc:52,-40),(88:51:fb:8a:bc:50,-45),(88:51:fb:8a:bc:53,-39),(20:c9:d0:19:33:83,-53),(d8:9d:67:91:d0:f1,-48),(00:23:33:a2:48:b4,-68),(00:23:33:a2:48:b1,-74),(d8:9d:67:91:d0:f0,-54),(d8:9d:67:91:d0:f2,-44),(00:03:52:e3:8b:15,-61),(00:03:52:e3:8b:11,-59),(d8:9d:67:91:d0:f3,-45),(00:03:52:e3:8b:12,-59),(00:03:52:e3:8b:18,-60),(00:03:52:e3:8b:16,-60),(00:23:33:a2:48:bd,-64),(00:23:33:a2:48:bc,-64),(00:23:33:a2:48:b8,-64),(00:23:33:a2:48:b9,-63),(c8:cb:b8:f9:8d:d7,-73),(c8:cb:b8:f9:8d:d0,-72),(c8:cb:b8:f9:8d:d3,-73),(c8:cb:b8:f9:8d:d2,-74),(c8:cb:b8:f9:8d:d4,-73),(c8:cb:b8:f9:8d:d1,-73),(00:03:52:e5:44:46,-65),(00:03:52:2b:84:01,-64),(c8:cb:b8:f9:8d:d5,-74),(00:03:52:2b:84:02,-59),(00:03:52:2b:84:06,-62),(00:03:52:e5:44:42,-65),(00:03:52:e5:44:41,-63),(00:03:52:2b:84:05,-64),(00:03:52:e5:44:49,-64),(00:03:52:e5:44:48,-63),(00:03:52:2b:89:c9,-65),(00:03:52:2b:89:c1,-71),(00:03:52:2b:89:c5,-65),(00:03:52:2b:89:c8,-65),(00:03:52:2b:89:c6,-65),(00:03:52:2b:89:c2,-65),(00:03:52:e5:44:45,-66),(00:03:52:2b:84:08,-62),(d8:9d:67:91:d0:f6,-45),(c8:cb:b8:f9:8d:d6,-72),(00:03:52:e3:85:55,-64),(00:23:33:a2:48:b7,-69),(20:4c:9e:ea:10:16,-67),(00:23:33:a2:48:b6,-69),(20:4c:9e:ea:10:19,-68),(00:03:52:29:ca:d1,-71),(00:03:52:29:ca:d6,-70),(00:03:52:29:ca:d2,-71),(00:03:52:29:ca:d9,-74),(00:03:52:29:ca:d8,-71),(00:03:52:29:ca:d5,-72),(00:03:52:e3:85:51,-60),(00:03:52:e3:85:58,-62),(00:03:52:e3:85:56,-64),(20:4c:9e:ea:10:1d,-68),(20:4c:9e:ea:10:1c,-68),(00:03:52:e3:85:52,-64),(d8:9d:67:91:d0:f5,-44),(d8:9d:67:91:d0:f4,-46),(00:03:52:e3:85:59,-63),(20:4c:9e:ea:10:12,-71),(bc:f1:f2:23:f7:40,-78),(00:3a:9a:51:ab:53,-81),(bc:f1:f2:23:f7:42,-84),(00:3a:9a:51:ab:5d,-79),(bc:f1:f2:2f:7b:dd,-77),(00:3a:9a:51:ab:59,-78),(00:23:33:a2:48:b2,-75),(d8:9d:67:91:d0:f7,-45),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(bc:f1:f2:2f:7b:d9,-78),

W (c8:cb:b8:f9:8d:c5,-59),(c8:cb:b8:f9:8d:c7,-59),(c8:cb:b8:f9:8d:c2,-59),(c8:cb:b8:f9:8d:c0,-60),(88:51:fb:8a:bc:40,-43),(88:51:fb:8a:bc:47,-45),(88:51:fb:8a:bc:45,-43),(88:51:fb:8a:bc:42,-46),(c8:cb:b8:f9:8d:c3,-59),(c8:cb:b8:f9:8d:c6,-59),(c8:cb:b8:f9:8d:c4,-57),(c8:cb:b8:f9:8d:c1,-59),(88:51:fb:8a:bc:43,-44),(88:51:fb:8a:bc:46,-45),(88:51:fb:8a:bc:41,-44),(88:51:fb:8a:bc:44,-43),(88:51:fb:8a:bc:55,-44),(88:51:fb:8a:bc:56,-43),(88:51:fb:8a:bc:57,-43),(88:51:fb:8a:bc:51,-55),(88:51:fb:8a:bc:54,-42),(88:51:fb:8a:bc:52,-43),(88:51:fb:8a:bc:50,-44),(88:51:fb:8a:bc:53,-43),(20:c9:d0:19:33:83,-52),(d8:9d:67:91:d0:f1,-48),(00:23:33:a2:48:b4,-64),(00:23:33:a2:48:b1,-60),(d8:9d:67:91:d0:f0,-46),(d8:9d:67:91:d0:f2,-49),(00:03:52:e3:8b:15,-58),(00:03:52:e3:8b:11,-58),(d8:9d:67:91:d0:f3,-45),(00:03:52:e3:8b:12,-58),(00:03:52:e3:8b:18,-58),(00:03:52:e3:8b:16,-59),(00:23:33:a2:48:bd,-64),(00:23:33:a2:48:bc,-64),(00:23:33:a2:48:b8,-64),(00:23:33:a2:48:b9,-64),(c8:cb:b8:f9:8d:d7,-73),(c8:cb:b8:f9:8d:d0,-71),(c8:cb:b8:f9:8d:d3,-69),(c8:cb:b8:f9:8d:d2,-74),(c8:cb:b8:f9:8d:d4,-73),(c8:cb:b8:f9:8d:d1,-73),(00:03:52:e5:44:46,-65),(00:03:52:2b:84:01,-54),(c8:cb:b8:f9:8d:d5,-70),(00:03:52:2b:84:02,-56),(00:03:52:2b:84:06,-57),(00:03:52:e5:44:42,-65),(00:03:52:e5:44:41,-63),(00:03:52:2b:84:05,-56),(00:03:52:e5:44:49,-64),(00:03:52:e5:44:48,-63),(00:03:52:2b:89:c9,-72),(00:03:52:2b:89:c1,-71),(00:03:52:2b:89:c5,-73),(00:03:52:2b:89:c8,-72),(00:03:52:2b:89:c6,-69),(00:03:52:2b:89:c2,-73),(00:03:52:e5:44:45,-66),(00:03:52:2b:84:08,-52),(d8:9d:67:91:d0:f6,-46),(c8:cb:b8:f9:8d:d6,-68),(00:03:52:e3:85:55,-64),(20:4c:9e:ea:10:16,-67),(00:23:33:a2:48:b6,-60),(20:4c:9e:ea:10:19,-67),(00:03:52:29:ca:d1,-65),(00:03:52:29:ca:d6,-64),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d9,-65),(00:03:52:29:ca:d8,-65),(00:03:52:29:ca:d5,-65),(00:03:52:e3:85:51,-60),(00:03:52:e3:85:58,-62),(00:03:52:e3:85:56,-64),(20:4c:9e:ea:10:1d,-67),(20:4c:9e:ea:10:1c,-67),(00:03:52:e3:85:52,-64),(d8:9d:67:91:d0:f5,-46),(d8:9d:67:91:d0:f4,-45),(00:03:52:e3:85:59,-63),(00:3a:9a:51:ab:5d,-79),(bc:f1:f2:2f:7b:dd,-77),(00:3a:9a:51:ab:59,-78),(00:23:33:a2:48:b2,-66),(d8:9d:67:91:d0:f7,-45),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(bc:f1:f2:2f:7b:d9,-78),(00:23:33:a2:48:b3,-64),(2c:30:33:1d:7a:f0,-71),

W (c8:cb:b8:f9:8d:c5,-58),(c8:cb:b8:f9:8d:c7,-59),(c8:cb:b8:f9:8d:c2,-58),(c8:cb:b8:f9:8d:c0,-58),(88:51:fb:8a:bc:40,-43),(88:51:fb:8a:bc:47,-43),(88:51:fb:8a:bc:45,-43),(88:51:fb:8a:bc:42,-44),(c8:cb:b8:f9:8d:c3,-59),(c8:cb:b8:f9:8d:c6,-58),(c8:cb:b8:f9:8d:c4,-57),(c8:cb:b8:f9:8d:c1,-58),(88:51:fb:8a:bc:43,-43),(88:51:fb:8a:bc:46,-43),(88:51:fb:8a:bc:41,-43),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:55,-44),(88:51:fb:8a:bc:56,-43),(88:51:fb:8a:bc:57,-43),(88:51:fb:8a:bc:51,-46),(88:51:fb:8a:bc:54,-45),(88:51:fb:8a:bc:52,-42),(88:51:fb:8a:bc:50,-47),(88:51:fb:8a:bc:53,-42),(20:c9:d0:19:33:83,-53),(d8:9d:67:91:d0:f1,-47),(00:23:33:a2:48:b4,-60),(00:23:33:a2:48:b1,-60),(d8:9d:67:91:d0:f0,-45),(d8:9d:67:91:d0:f2,-47),(00:03:52:e3:8b:15,-63),(00:03:52:e3:8b:11,-64),(d8:9d:67:91:d0:f3,-45),(00:03:52:e3:8b:12,-65),(00:03:52:e3:8b:18,-65),(00:03:52:e3:8b:16,-63),(00:23:33:a2:48:bd,-64),(00:23:33:a2:48:bc,-64),(00:23:33:a2:48:b8,-67),(00:23:33:a2:48:b9,-66),(c8:cb:b8:f9:8d:d7,-73),(c8:cb:b8:f9:8d:d0,-71),(c8:cb:b8:f9:8d:d3,-69),(00:03:52:e5:44:46,-67),(00:03:52:2b:84:01,-52),(c8:cb:b8:f9:8d:d5,-70),(00:03:52:2b:84:02,-56),(00:03:52:2b:84:06,-57),(00:03:52:e5:44:42,-59),(00:03:52:e5:44:41,-59),(00:03:52:2b:84:05,-52),(00:03:52:e5:44:48,-71),(00:03:52:2b:89:c9,-74),(00:03:52:2b:89:c1,-75),(00:03:52:2b:89:c5,-71),(00:03:52:2b:89:c8,-74),(00:03:52:2b:89:c6,-73),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-56),(d8:9d:67:91:d0:f6,-46),(c8:cb:b8:f9:8d:d6,-68),(20:4c:9e:ea:10:16,-67),(00:23:33:a2:48:b6,-60),(20:4c:9e:ea:10:19,-67),(00:03:52:29:ca:d1,-63),(00:03:52:29:ca:d6,-63),(00:03:52:29:ca:d2,-63),(00:03:52:29:ca:d9,-64),(00:03:52:29:ca:d8,-63),(00:03:52:29:ca:d5,-63),(00:03:52:e3:85:56,-67),(20:4c:9e:ea:10:1d,-67),(20:4c:9e:ea:10:1c,-67),(00:03:52:e3:85:52,-64),(d8:9d:67:91:d0:f5,-46),(d8:9d:67:91:d0:f4,-45),(bc:f1:f2:2f:7b:dd,-77),(00:23:33:a2:48:b2,-62),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(bc:f1:f2:2f:7b:d9,-78),(00:23:33:a2:48:b3,-63),(2c:30:33:1d:7a:f0,-71),(00:23:33:a2:48:b7,-64),(2c:30:33:1d:9d:cc,-72),(00:3a:9a:51:ab:53,-79),(00:3a:9a:51:ab:52,-80),(00:3a:9a:51:ab:51,-81),(bc:f1:f2:23:f8:60,-84),(00:3a:9a:51:ab:56,-80),

W (c8:cb:b8:f9:8d:c5,-58),(c8:cb:b8:f9:8d:c7,-59),(c8:cb:b8:f9:8d:c2,-58),(c8:cb:b8:f9:8d:c0,-58),(88:51:fb:8a:bc:40,-43),(88:51:fb:8a:bc:47,-43),(88:51:fb:8a:bc:45,-43),(88:51:fb:8a:bc:42,-44),(c8:cb:b8:f9:8d:c3,-59),(c8:cb:b8:f9:8d:c6,-58),(c8:cb:b8:f9:8d:c4,-57),(c8:cb:b8:f9:8d:c1,-58),(88:51:fb:8a:bc:43,-43),(88:51:fb:8a:bc:46,-43),(88:51:fb:8a:bc:41,-43),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:55,-44),(88:51:fb:8a:bc:56,-43),(88:51:fb:8a:bc:57,-43),(88:51:fb:8a:bc:51,-46),(88:51:fb:8a:bc:54,-45),(88:51:fb:8a:bc:52,-42),(88:51:fb:8a:bc:50,-47),(88:51:fb:8a:bc:53,-42),(20:c9:d0:19:33:83,-53),(d8:9d:67:91:d0:f1,-47),(00:23:33:a2:48:b4,-60),(00:23:33:a2:48:b1,-60),(d8:9d:67:91:d0:f0,-45),(d8:9d:67:91:d0:f2,-47),(00:03:52:e3:8b:15,-63),(00:03:52:e3:8b:11,-64),(d8:9d:67:91:d0:f3,-45),(00:03:52:e3:8b:12,-65),(00:03:52:e3:8b:18,-65),(00:03:52:e3:8b:16,-63),(00:23:33:a2:48:bd,-64),(00:23:33:a2:48:bc,-64),(00:23:33:a2:48:b8,-67),(00:23:33:a2:48:b9,-66),(c8:cb:b8:f9:8d:d7,-73),(c8:cb:b8:f9:8d:d0,-71),(c8:cb:b8:f9:8d:d3,-69),(00:03:52:e5:44:46,-67),(00:03:52:2b:84:01,-52),(c8:cb:b8:f9:8d:d5,-70),(00:03:52:2b:84:02,-56),(00:03:52:2b:84:06,-57),(00:03:52:e5:44:42,-59),(00:03:52:e5:44:41,-59),(00:03:52:2b:84:05,-52),(00:03:52:e5:44:48,-71),(00:03:52:2b:89:c9,-74),(00:03:52:2b:89:c1,-75),(00:03:52:2b:89:c5,-71),(00:03:52:2b:89:c8,-74),(00:03:52:2b:89:c6,-73),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-56),(d8:9d:67:91:d0:f6,-46),(c8:cb:b8:f9:8d:d6,-68),(20:4c:9e:ea:10:16,-67),(00:23:33:a2:48:b6,-60),(20:4c:9e:ea:10:19,-67),(00:03:52:29:ca:d1,-63),(00:03:52:29:ca:d6,-63),(00:03:52:29:ca:d2,-63),(00:03:52:29:ca:d9,-64),(00:03:52:29:ca:d8,-63),(00:03:52:29:ca:d5,-63),(00:03:52:e3:85:56,-67),(20:4c:9e:ea:10:1d,-67),(20:4c:9e:ea:10:1c,-67),(00:03:52:e3:85:52,-64),(d8:9d:67:91:d0:f5,-46),(d8:9d:67:91:d0:f4,-45),(bc:f1:f2:2f:7b:dd,-77),(00:23:33:a2:48:b2,-62),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(bc:f1:f2:2f:7b:d9,-78),(00:23:33:a2:48:b3,-63),(2c:30:33:1d:7a:f0,-71),(00:23:33:a2:48:b7,-64),(2c:30:33:1d:9d:cc,-72),(00:3a:9a:51:ab:53,-79),(00:3a:9a:51:ab:52,-80),(00:3a:9a:51:ab:51,-81),(bc:f1:f2:23:f8:60,-84),(00:3a:9a:51:ab:56,-80),

36.000004	6.6
W (c8:cb:b8:f9:8d:c5,-59),(c8:cb:b8:f9:8d:c7,-60),(c8:cb:b8:f9:8d:c2,-58),(c8:cb:b8:f9:8d:c0,-60),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:47,-44),(88:51:fb:8a:bc:45,-44),(88:51:fb:8a:bc:42,-45),(c8:cb:b8:f9:8d:c3,-60),(c8:cb:b8:f9:8d:c6,-59),(c8:cb:b8:f9:8d:c4,-58),(c8:cb:b8:f9:8d:c1,-60),(88:51:fb:8a:bc:43,-45),(88:51:fb:8a:bc:46,-45),(88:51:fb:8a:bc:41,-45),(88:51:fb:8a:bc:44,-46),(88:51:fb:8a:bc:55,-46),(88:51:fb:8a:bc:56,-42),(88:51:fb:8a:bc:57,-42),(88:51:fb:8a:bc:51,-44),(88:51:fb:8a:bc:54,-43),(88:51:fb:8a:bc:52,-43),(88:51:fb:8a:bc:50,-55),(88:51:fb:8a:bc:53,-46),(20:c9:d0:19:33:83,-53),(d8:9d:67:91:d0:f1,-47),(00:23:33:a2:48:b4,-61),(00:23:33:a2:48:b1,-65),(d8:9d:67:91:d0:f0,-46),(d8:9d:67:91:d0:f2,-47),(00:03:52:e3:8b:15,-60),(00:03:52:e3:8b:11,-59),(d8:9d:67:91:d0:f3,-46),(00:03:52:e3:8b:12,-60),(00:03:52:e3:8b:18,-60),(00:03:52:e3:8b:16,-60),(00:23:33:a2:48:bd,-63),(00:23:33:a2:48:bc,-63),(00:23:33:a2:48:b8,-63),(00:23:33:a2:48:b9,-63),(c8:cb:b8:f9:8d:d7,-72),(c8:cb:b8:f9:8d:d0,-69),(c8:cb:b8:f9:8d:d3,-73),(00:03:52:e5:44:46,-63),(00:03:52:2b:84:01,-56),(c8:cb:b8:f9:8d:d5,-73),(00:03:52:2b:84:02,-56),(00:03:52:2b:84:06,-56),(00:03:52:e5:44:42,-59),(00:03:52:e5:44:41,-67),(00:03:52:2b:84:05,-55),(00:03:52:e5:44:48,-67),(00:03:52:2b:89:c9,-73),(00:03:52:2b:89:c1,-68),(00:03:52:2b:89:c5,-72),(00:03:52:2b:89:c8,-72),(00:03:52:2b:89:c6,-73),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-52),(d8:9d:67:91:d0:f6,-46),(c8:cb:b8:f9:8d:d6,-73),(20:4c:9e:ea:10:16,-72),(00:23:33:a2:48:b6,-63),(20:4c:9e:ea:10:19,-72),(00:03:52:29:ca:d1,-63),(00:03:52:29:ca:d6,-63),(00:03:52:29:ca:d2,-63),(00:03:52:29:ca:d9,-62),(00:03:52:29:ca:d8,-62),(00:03:52:29:ca:d5,-62),(00:03:52:e3:85:56,-67),(20:4c:9e:ea:10:1d,-72),(20:4c:9e:ea:10:1c,-73),(00:03:52:e3:85:52,-64),(d8:9d:67:91:d0:f5,-47),(d8:9d:67:91:d0:f4,-47),(bc:f1:f2:2f:7b:dd,-78),(00:23:33:a2:48:b2,-62),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dc,-78),(bc:f1:f2:2f:7b:d9,-78),(00:23:33:a2:48:b3,-62),(2c:30:33:1d:7a:f0,-73),(00:23:33:a2:48:b7,-62),(2c:30:33:1d:9d:cc,-72),(00:3a:9a:51:ab:53,-79),(00:3a:9a:51:ab:52,-79),(00:3a:9a:51:ab:51,-80),(bc:f1:f2:23:f8:60,-84),(00:3a:9a:51:ab:56,-80),(d8:9d:67:91:d0:f7,-47),(c8:cb:b8:ec:1b:45,-78),(c8:cb:b8:ec:1b:42,-78),(00:3a:9a:51:ab:58,-79),(c8:cb:b8:ec:1b:47,-80),(c8:cb:b8:ec:1b:40,-77),(00:3a:9a:51:ab:57,-78),(00:03:52:e5:44:49,-59),(00:03:52:e3:85:59,-69),(00:03:52:e3:85:58,-70),(c8:cb:b8:f9:8d:d1,-73),(c8:cb:b8:ec:1b:44,-79),(c8:cb:b8:ec:1b:46,-79),(c8:cb:b8:ec:1b:43,-78),(c8:cb:b8:ec:1b:41,-80),(00:3a:9a:51:ab:5d,-72),(c8:cb:b8:f9:8d:d2,-68),(00:1e:4a:56:20:48,-79),(00:1e:4a:56:20:4c,-79),(00:3a:9a:51:ab:59,-72),(c8:cb:b8:f9:8d:d4,-70),

W (c8:cb:b8:f9:8d:c5,-63),(c8:cb:b8:f9:8d:c7,-64),(c8:cb:b8:f9:8d:c2,-65),(c8:cb:b8:f9:8d:c0,-64),(88:51:fb:8a:bc:40,-47),(88:51:fb:8a:bc:47,-47),(88:51:fb:8a:bc:45,-47),(88:51:fb:8a:bc:42,-47),(c8:cb:b8:f9:8d:c3,-64),(c8:cb:b8:f9:8d:c6,-64),(c8:cb:b8:f9:8d:c4,-63),(c8:cb:b8:f9:8d:c1,-64),(88:51:fb:8a:bc:43,-47),(88:51:fb:8a:bc:46,-47),(88:51:fb:8a:bc:41,-47),(88:51:fb:8a:bc:44,-47),(88:51:fb:8a:bc:55,-50),(88:51:fb:8a:bc:56,-54),(88:51:fb:8a:bc:57,-50),(88:51:fb:8a:bc:51,-55),(88:51:fb:8a:bc:54,-49),(88:51:fb:8a:bc:52,-53),(88:51:fb:8a:bc:50,-53),(88:51:fb:8a:bc:53,-55),(20:c9:d0:19:33:83,-53),(d8:9d:67:91:d0:f1,-47),(00:23:33:a2:48:b4,-61),(00:23:33:a2:48:b1,-67),(d8:9d:67:91:d0:f0,-49),(d8:9d:67:91:d0:f2,-47),(00:03:52:e3:8b:15,-59),(00:03:52:e3:8b:11,-58),(d8:9d:67:91:d0:f3,-47),(00:03:52:e3:8b:12,-58),(00:03:52:e3:8b:18,-58),(00:03:52:e3:8b:16,-58),(00:23:33:a2:48:bd,-60),(00:23:33:a2:48:bc,-60),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:b9,-62),(c8:cb:b8:f9:8d:d7,-72),(c8:cb:b8:f9:8d:d0,-77),(c8:cb:b8:f9:8d:d3,-73),(00:03:52:e5:44:46,-63),(00:03:52:2b:84:01,-60),(c8:cb:b8:f9:8d:d5,-73),(00:03:52:2b:84:02,-60),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:42,-71),(00:03:52:e5:44:41,-65),(00:03:52:2b:84:05,-59),(00:03:52:e5:44:48,-66),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c1,-72),(00:03:52:2b:89:c5,-72),(00:03:52:2b:89:c8,-74),(00:03:52:2b:89:c6,-72),(00:03:52:2b:89:c2,-72),(00:03:52:2b:84:08,-59),(d8:9d:67:91:d0:f6,-46),(c8:cb:b8:f9:8d:d6,-73),(20:4c:9e:ea:10:16,-73),(00:23:33:a2:48:b6,-73),(20:4c:9e:ea:10:19,-73),(00:03:52:29:ca:d1,-64),(00:03:52:29:ca:d6,-65),(00:03:52:29:ca:d2,-65),(00:03:52:29:ca:d9,-64),(00:03:52:29:ca:d8,-64),(00:03:52:29:ca:d5,-65),(00:03:52:e3:85:56,-67),(20:4c:9e:ea:10:1d,-72),(20:4c:9e:ea:10:1c,-73),(00:03:52:e3:85:52,-64),(d8:9d:67:91:d0:f5,-49),(d8:9d:67:91:d0:f4,-47),(bc:f1:f2:2f:7b:dd,-78),(00:23:33:a2:48:b2,-68),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dc,-78),(bc:f1:f2:2f:7b:d9,-78),(00:23:33:a2:48:b3,-67),(2c:30:33:1d:7a:f0,-73),(00:23:33:a2:48:b7,-62),(2c:30:33:1d:9d:cc,-72),(00:3a:9a:51:ab:53,-79),(00:3a:9a:51:ab:52,-79),(00:3a:9a:51:ab:51,-80),(bc:f1:f2:23:f8:60,-84),(00:3a:9a:51:ab:56,-80),(d8:9d:67:91:d0:f7,-47),(c8:cb:b8:ec:1b:45,-80),(c8:cb:b8:ec:1b:42,-79),(00:3a:9a:51:ab:58,-79),(c8:cb:b8:ec:1b:47,-79),(c8:cb:b8:ec:1b:40,-80),(00:3a:9a:51:ab:57,-78),(00:03:52:e5:44:49,-69),(00:03:52:e3:85:59,-69),(00:03:52:e3:85:58,-70),(c8:cb:b8:f9:8d:d1,-78),(c8:cb:b8:ec:1b:44,-80),(c8:cb:b8:ec:1b:46,-79),(c8:cb:b8:ec:1b:43,-78),(c8:cb:b8:ec:1b:41,-80),(00:3a:9a:51:ab:5d,-72),(c8:cb:b8:f9:8d:d2,-68),(00:1e:4a:56:20:48,-79),(00:1e:4a:56:20:4c,-79),(00:3a:9a:51:ab:59,-72),(c8:cb:b8:f9:8d:d4,-70),(00:03:52:e5:44:45,-66),

