
W (88:51:fb:8a:bc:50,-68),(88:51:fb:8a:bc:45,-65),(88:51:fb:8a:bc:47,-65),(88:51:fb:8a:bc:40,-65),(88:51:fb:8a:bc:42,-64),(88:51:fb:8a:bc:43,-65),(88:51:fb:8a:bc:46,-65),(88:51:fb:8a:bc:44,-66),(88:51:fb:8a:bc:41,-66),(88:51:fb:8a:bc:55,-76),(20:c9:d0:19:33:83,-66),(00:23:33:a2:48:b8,-67),(00:23:33:a2:48:bd,-67),(00:23:33:a2:48:bc,-67),(88:51:fb:8a:bc:54,-66),(00:23:33:a2:48:b9,-67),(00:03:52:2b:84:08,-53),(00:03:52:2b:84:06,-53),(00:03:52:2b:84:01,-53),(00:03:52:e3:8b:15,-48),(00:03:52:e3:8b:11,-49),(00:03:52:e3:8b:16,-49),(00:03:52:e3:8b:12,-48),(00:03:52:e3:8b:18,-48),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d1,-65),(00:03:52:2b:84:05,-53),(00:03:52:2b:84:02,-53),(00:03:52:29:ca:d5,-65),(00:03:52:29:ca:d8,-64),(00:03:52:29:ca:d9,-65),(00:03:52:29:ca:d6,-65),(88:51:fb:8a:bc:56,-70),(88:51:fb:8a:bc:51,-74),(20:4c:9e:ea:10:1c,-65),(20:4c:9e:ea:10:16,-66),(20:4c:9e:ea:10:1d,-65),(20:4c:9e:ea:10:19,-65),(00:03:52:2b:89:c1,-66),(00:03:52:2b:89:c2,-72),(00:03:52:2b:89:c9,-72),(00:03:52:e5:44:49,-61),(00:03:52:e3:85:51,-63),(00:03:52:e3:85:55,-65),(2c:30:33:1d:7a:f0,-54),(00:03:52:e5:44:45,-67),(88:51:fb:8a:bc:52,-66),(d8:9d:67:91:d0:f0,-43),(00:03:52:2b:89:c5,-72),(00:03:52:e3:85:52,-67),(00:03:52:2b:89:c6,-71),(00:03:52:2b:89:c8,-72),(d8:9d:67:91:d0:f1,-43),(c8:cb:b8:ec:1b:47,-80),(c8:cb:b8:ec:1b:46,-79),(c8:cb:b8:ec:1b:43,-79),(c8:cb:b8:ec:1b:45,-80),(c8:cb:b8:ec:1b:42,-79),(2c:30:33:1d:9d:cc,-60),(bc:f1:f2:23:f7:40,-77),(bc:f1:f2:23:f7:44,-77),(88:51:fb:8a:bc:57,-66),(00:03:52:e5:44:46,-62),(c8:cb:b8:ec:1b:41,-80),(c8:cb:b8:ec:1b:40,-79),(88:51:fb:8a:bc:53,-67),(c0:3f:0e:c4:b2:bc,-75),(d8:9d:67:91:d0:f2,-44),(d8:9d:67:91:d0:f5,-52),(00:03:52:e5:44:41,-61),(bc:f1:f2:23:f7:42,-76),(d8:9d:67:91:d0:f3,-43),(d8:9d:67:91:d0:f4,-45),(00:03:52:e5:44:48,-62),(00:03:52:e5:44:42,-63),(20:4c:9e:a3:ff:86,-75),(20:4c:9e:a3:ff:8c,-75),(00:1e:4a:56:20:48,-73),(00:1e:4a:56:20:4c,-73),(00:1e:4a:56:20:4d,-73),(bc:f1:f2:23:3b:60,-81),(bc:f1:f2:23:f8:62,-81),(d8:9d:67:91:d0:f6,-47),(20:4c:9e:a3:ff:89,-75),(00:1e:4a:56:20:49,-73),(c8:cb:b8:ec:1b:44,-79),(20:4c:9e:a3:ff:8d,-76),

35.400005	19.800007
W (88:51:fb:8a:bc:50,-64),(88:51:fb:8a:bc:45,-63),(88:51:fb:8a:bc:47,-61),(88:51:fb:8a:bc:40,-64),(88:51:fb:8a:bc:42,-62),(88:51:fb:8a:bc:43,-63),(88:51:fb:8a:bc:46,-63),(88:51:fb:8a:bc:44,-63),(88:51:fb:8a:bc:41,-64),(88:51:fb:8a:bc:55,-67),(20:c9:d0:19:33:83,-66),(00:23:33:a2:48:b8,-71),(00:23:33:a2:48:bd,-66),(00:23:33:a2:48:bc,-66),(88:51:fb:8a:bc:54,-72),(00:23:33:a2:48:b9,-66),(00:03:52:2b:84:08,-57),(00:03:52:2b:84:06,-57),(00:03:52:2b:84:01,-57),(00:03:52:e3:8b:15,-48),(00:03:52:e3:8b:11,-49),(00:03:52:e3:8b:16,-49),(00:03:52:e3:8b:12,-48),(00:03:52:e3:8b:18,-49),(00:03:52:29:ca:d2,-65),(00:03:52:29:ca:d1,-65),(00:03:52:2b:84:05,-57),(00:03:52:2b:84:02,-57),(00:03:52:29:ca:d5,-64),(00:03:52:29:ca:d8,-65),(00:03:52:29:ca:d9,-65),(00:03:52:29:ca:d6,-65),(88:51:fb:8a:bc:56,-73),(88:51:fb:8a:bc:51,-68),(20:4c:9e:ea:10:1c,-65),(20:4c:9e:ea:10:16,-65),(20:4c:9e:ea:10:1d,-65),(20:4c:9e:ea:10:19,-65),(00:03:52:2b:89:c1,-64),(00:03:52:2b:89:c2,-65),(00:03:52:2b:89:c9,-70),(00:03:52:e5:44:49,-61),(00:03:52:e3:85:51,-63),(00:03:52:e3:85:55,-65),(2c:30:33:1d:7a:f0,-54),(00:03:52:e5:44:45,-62),(88:51:fb:8a:bc:52,-66),(d8:9d:67:91:d0:f0,-43),(00:03:52:2b:89:c5,-70),(00:03:52:e3:85:52,-67),(00:03:52:2b:89:c6,-70),(00:03:52:2b:89:c8,-65),(d8:9d:67:91:d0:f1,-43),(c8:cb:b8:ec:1b:47,-79),(c8:cb:b8:ec:1b:46,-79),(c8:cb:b8:ec:1b:43,-78),(c8:cb:b8:ec:1b:45,-79),(c8:cb:b8:ec:1b:42,-78),(2c:30:33:1d:9d:cc,-57),(bc:f1:f2:23:f7:40,-77),(bc:f1:f2:23:f7:44,-77),(88:51:fb:8a:bc:57,-66),(00:03:52:e5:44:46,-62),(c8:cb:b8:ec:1b:41,-78),(c8:cb:b8:ec:1b:40,-78),(88:51:fb:8a:bc:53,-72),(c0:3f:0e:c4:b2:bc,-75),(d8:9d:67:91:d0:f2,-44),(d8:9d:67:91:d0:f5,-46),(00:03:52:e5:44:41,-61),(bc:f1:f2:23:f7:42,-76),(d8:9d:67:91:d0:f3,-43),(d8:9d:67:91:d0:f4,-44),(00:03:52:e5:44:48,-62),(00:03:52:e5:44:42,-63),(20:4c:9e:a3:ff:86,-76),(20:4c:9e:a3:ff:8c,-75),(00:1e:4a:56:20:48,-73),(00:1e:4a:56:20:4c,-73),(00:1e:4a:56:20:4d,-73),(bc:f1:f2:23:3b:60,-79),(bc:f1:f2:23:f8:62,-81),(d8:9d:67:91:d0:f6,-45),(20:4c:9e:a3:ff:89,-76),(00:1e:4a:56:20:49,-73),(c8:cb:b8:ec:1b:44,-79),(20:4c:9e:a3:ff:8d,-76),(d8:9d:67:91:d0:f7,-45),(bc:f1:f2:23:3b:64,-78),(bc:f1:f2:23:3b:62,-80),(bc:f1:f2:23:3b:63,-81),

W (88:51:fb:8a:bc:50,-64),(88:51:fb:8a:bc:45,-62),(88:51:fb:8a:bc:47,-61),(88:51:fb:8a:bc:40,-63),(88:51:fb:8a:bc:42,-62),(88:51:fb:8a:bc:43,-62),(88:51:fb:8a:bc:46,-62),(88:51:fb:8a:bc:44,-62),(88:51:fb:8a:bc:41,-62),(88:51:fb:8a:bc:55,-63),(20:c9:d0:19:33:83,-66),(00:23:33:a2:48:b8,-67),(00:23:33:a2:48:bd,-70),(00:23:33:a2:48:bc,-69),(88:51:fb:8a:bc:54,-64),(00:23:33:a2:48:b9,-70),(00:03:52:2b:84:08,-55),(00:03:52:2b:84:06,-56),(00:03:52:2b:84:01,-56),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(00:03:52:e3:8b:16,-55),(00:03:52:e3:8b:12,-55),(00:03:52:e3:8b:18,-55),(00:03:52:29:ca:d2,-65),(00:03:52:29:ca:d1,-65),(00:03:52:2b:84:05,-55),(00:03:52:2b:84:02,-55),(00:03:52:29:ca:d5,-64),(00:03:52:29:ca:d8,-66),(00:03:52:29:ca:d9,-66),(00:03:52:29:ca:d6,-66),(88:51:fb:8a:bc:56,-66),(88:51:fb:8a:bc:51,-67),(20:4c:9e:ea:10:1c,-62),(20:4c:9e:ea:10:16,-62),(20:4c:9e:ea:10:1d,-62),(20:4c:9e:ea:10:19,-62),(00:03:52:2b:89:c1,-62),(00:03:52:2b:89:c2,-65),(00:03:52:2b:89:c9,-70),(00:03:52:e5:44:49,-61),(00:03:52:e3:85:51,-63),(00:03:52:e3:85:55,-67),(2c:30:33:1d:7a:f0,-53),(00:03:52:e5:44:45,-62),(88:51:fb:8a:bc:52,-63),(d8:9d:67:91:d0:f0,-50),(00:03:52:2b:89:c5,-70),(00:03:52:e3:85:52,-70),(00:03:52:2b:89:c6,-70),(00:03:52:2b:89:c8,-65),(d8:9d:67:91:d0:f1,-50),(c8:cb:b8:ec:1b:47,-79),(c8:cb:b8:ec:1b:46,-81),(c8:cb:b8:ec:1b:43,-78),(c8:cb:b8:ec:1b:45,-79),(c8:cb:b8:ec:1b:42,-79),(2c:30:33:1d:9d:cc,-57),(bc:f1:f2:23:f7:40,-77),(bc:f1:f2:23:f7:44,-77),(88:51:fb:8a:bc:57,-68),(00:03:52:e5:44:46,-62),(c8:cb:b8:ec:1b:41,-78),(c8:cb:b8:ec:1b:40,-78),(88:51:fb:8a:bc:53,-72),(c0:3f:0e:c4:b2:bc,-75),(d8:9d:67:91:d0:f2,-49),(d8:9d:67:91:d0:f5,-50),(00:03:52:e5:44:41,-62),(bc:f1:f2:23:f7:42,-76),(d8:9d:67:91:d0:f3,-50),(d8:9d:67:91:d0:f4,-50),(00:03:52:e5:44:48,-62),(00:03:52:e5:44:42,-58),(20:4c:9e:a3:ff:86,-72),(20:4c:9e:a3:ff:8c,-72),(00:1e:4a:56:20:48,-69),(00:1e:4a:56:20:4c,-69),(00:1e:4a:56:20:4d,-69),(bc:f1:f2:23:3b:60,-79),(bc:f1:f2:23:f8:62,-81),(d8:9d:67:91:d0:f6,-45),(20:4c:9e:a3:ff:89,-72),(00:1e:4a:56:20:49,-68),(c8:cb:b8:ec:1b:44,-79),(20:4c:9e:a3:ff:8d,-76),(d8:9d:67:91:d0:f7,-45),(bc:f1:f2:23:3b:64,-78),(bc:f1:f2:23:3b:62,-80),(bc:f1:f2:23:3b:63,-81),(bc:f1:f2:2f:7b:dd,-77),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(c0:3f:0e:c4:c8:b2,-73),(b4:18:d1:e3:e2:8d,-74),(34:12:98:06:06:d2,-88),(bc:f1:f2:2f:7b:d9,-77),(c8:cb:b8:ec:1b:51,-79),(bc:f1:f2:23:f8:64,-81),

W (88:51:fb:8a:bc:50,-71),(88:51:fb:8a:bc:45,-62),(88:51:fb:8a:bc:47,-61),(88:51:fb:8a:bc:40,-63),(88:51:fb:8a:bc:42,-61),(88:51:fb:8a:bc:43,-62),(88:51:fb:8a:bc:46,-62),(88:51:fb:8a:bc:44,-62),(88:51:fb:8a:bc:41,-62),(88:51:fb:8a:bc:55,-63),(20:c9:d0:19:33:83,-67),(00:23:33:a2:48:b8,-65),(00:23:33:a2:48:bd,-66),(00:23:33:a2:48:bc,-65),(88:51:fb:8a:bc:54,-64),(00:23:33:a2:48:b9,-66),(00:03:52:2b:84:08,-56),(00:03:52:2b:84:06,-56),(00:03:52:2b:84:01,-56),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(00:03:52:e3:8b:16,-55),(00:03:52:e3:8b:12,-55),(00:03:52:e3:8b:18,-55),(00:03:52:29:ca:d2,-65),(00:03:52:29:ca:d1,-67),(00:03:52:2b:84:05,-56),(00:03:52:2b:84:02,-56),(00:03:52:29:ca:d5,-65),(00:03:52:29:ca:d8,-66),(00:03:52:29:ca:d9,-64),(00:03:52:29:ca:d6,-63),(88:51:fb:8a:bc:56,-65),(88:51:fb:8a:bc:51,-67),(20:4c:9e:ea:10:1c,-60),(20:4c:9e:ea:10:16,-60),(20:4c:9e:ea:10:1d,-60),(20:4c:9e:ea:10:19,-60),(00:03:52:2b:89:c1,-68),(00:03:52:2b:89:c2,-69),(00:03:52:2b:89:c9,-66),(00:03:52:e5:44:49,-63),(00:03:52:e3:85:55,-67),(2c:30:33:1d:7a:f0,-53),(00:03:52:e5:44:45,-68),(88:51:fb:8a:bc:52,-63),(d8:9d:67:91:d0:f0,-50),(00:03:52:2b:89:c5,-70),(00:03:52:e3:85:52,-70),(00:03:52:2b:89:c6,-69),(00:03:52:2b:89:c8,-67),(d8:9d:67:91:d0:f1,-50),(c8:cb:b8:ec:1b:47,-80),(c8:cb:b8:ec:1b:46,-79),(c8:cb:b8:ec:1b:43,-82),(c8:cb:b8:ec:1b:45,-79),(c8:cb:b8:ec:1b:42,-78),(88:51:fb:8a:bc:57,-65),(00:03:52:e5:44:46,-69),(c8:cb:b8:ec:1b:41,-78),(c8:cb:b8:ec:1b:40,-78),(d8:9d:67:91:d0:f2,-49),(d8:9d:67:91:d0:f5,-48),(00:03:52:e5:44:41,-66),(d8:9d:67:91:d0:f3,-49),(d8:9d:67:91:d0:f4,-56),(00:03:52:e5:44:48,-58),(00:03:52:e5:44:42,-67),(20:4c:9e:a3:ff:86,-72),(20:4c:9e:a3:ff:8c,-72),(00:1e:4a:56:20:48,-69),(00:1e:4a:56:20:4c,-69),(00:1e:4a:56:20:4d,-71),(bc:f1:f2:23:3b:60,-83),(d8:9d:67:91:d0:f6,-49),(20:4c:9e:a3:ff:89,-72),(00:1e:4a:56:20:49,-69),(c8:cb:b8:ec:1b:44,-79),(20:4c:9e:a3:ff:8d,-72),(d8:9d:67:91:d0:f7,-47),(bc:f1:f2:2f:7b:dd,-77),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(c0:3f:0e:c4:c8:b2,-73),(b4:18:d1:e3:e2:8d,-74),(34:12:98:06:06:d2,-87),(bc:f1:f2:2f:7b:d9,-77),(c8:cb:b8:ec:1b:51,-79),(bc:f1:f2:23:f8:64,-81),(bc:f1:f2:23:f8:60,-74),(bc:f1:f2:23:f8:63,-80),(00:03:52:e3:85:56,-60),(00:03:52:e3:85:59,-64),(00:03:52:e3:85:58,-67),

W (88:51:fb:8a:bc:50,-71),(88:51:fb:8a:bc:45,-62),(88:51:fb:8a:bc:47,-62),(88:51:fb:8a:bc:40,-63),(88:51:fb:8a:bc:42,-61),(88:51:fb:8a:bc:43,-62),(88:51:fb:8a:bc:46,-62),(88:51:fb:8a:bc:44,-62),(88:51:fb:8a:bc:41,-64),(88:51:fb:8a:bc:55,-68),(20:c9:d0:19:33:83,-67),(00:23:33:a2:48:b8,-68),(00:23:33:a2:48:bd,-68),(00:23:33:a2:48:bc,-67),(88:51:fb:8a:bc:54,-64),(00:23:33:a2:48:b9,-67),(00:03:52:2b:84:08,-58),(00:03:52:2b:84:06,-57),(00:03:52:2b:84:01,-57),(00:03:52:e3:8b:15,-53),(00:03:52:e3:8b:11,-53),(00:03:52:e3:8b:16,-53),(00:03:52:e3:8b:12,-53),(00:03:52:e3:8b:18,-53),(00:03:52:29:ca:d2,-66),(00:03:52:29:ca:d1,-68),(00:03:52:2b:84:05,-56),(00:03:52:2b:84:02,-57),(00:03:52:29:ca:d5,-66),(00:03:52:29:ca:d8,-69),(00:03:52:29:ca:d9,-68),(00:03:52:29:ca:d6,-65),(88:51:fb:8a:bc:56,-65),(88:51:fb:8a:bc:51,-73),(20:4c:9e:ea:10:1c,-60),(20:4c:9e:ea:10:16,-60),(20:4c:9e:ea:10:1d,-60),(20:4c:9e:ea:10:19,-60),(00:03:52:2b:89:c1,-68),(00:03:52:2b:89:c2,-68),(00:03:52:2b:89:c9,-67),(00:03:52:e5:44:49,-63),(00:03:52:e3:85:55,-63),(2c:30:33:1d:7a:f0,-50),(00:03:52:e5:44:45,-68),(88:51:fb:8a:bc:52,-63),(d8:9d:67:91:d0:f0,-46),(00:03:52:2b:89:c5,-69),(00:03:52:e3:85:52,-62),(00:03:52:2b:89:c6,-69),(00:03:52:2b:89:c8,-67),(d8:9d:67:91:d0:f1,-46),(c8:cb:b8:ec:1b:47,-80),(c8:cb:b8:ec:1b:46,-79),(c8:cb:b8:ec:1b:43,-79),(c8:cb:b8:ec:1b:45,-79),(c8:cb:b8:ec:1b:42,-80),(88:51:fb:8a:bc:57,-66),(00:03:52:e5:44:46,-69),(c8:cb:b8:ec:1b:41,-79),(c8:cb:b8:ec:1b:40,-81),(d8:9d:67:91:d0:f2,-54),(d8:9d:67:91:d0:f5,-46),(00:03:52:e5:44:41,-60),(d8:9d:67:91:d0:f3,-47),(d8:9d:67:91:d0:f4,-57),(00:03:52:e5:44:48,-58),(00:03:52:e5:44:42,-63),(20:4c:9e:a3:ff:86,-73),(20:4c:9e:a3:ff:8c,-73),(00:1e:4a:56:20:48,-74),(00:1e:4a:56:20:4c,-74),(00:1e:4a:56:20:4d,-74),(bc:f1:f2:23:3b:60,-79),(d8:9d:67:91:d0:f6,-47),(20:4c:9e:a3:ff:89,-73),(00:1e:4a:56:20:49,-74),(c8:cb:b8:ec:1b:44,-78),(20:4c:9e:a3:ff:8d,-73),(d8:9d:67:91:d0:f7,-47),(bc:f1:f2:2f:7b:dd,-77),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dc,-78),(c0:3f:0e:c4:c8:b2,-73),(b4:18:d1:e3:e2:8d,-74),(34:12:98:06:06:d2,-87),(bc:f1:f2:2f:7b:d9,-77),(c8:cb:b8:ec:1b:51,-79),(bc:f1:f2:23:f8:64,-81),(bc:f1:f2:23:f8:60,-74),(bc:f1:f2:23:f8:63,-80),(00:03:52:e3:85:56,-62),(00:03:52:e3:85:59,-61),(00:03:52:e3:85:58,-61),(00:03:52:e3:85:51,-63),(c0:3f:0e:c4:b2:bc,-68),(bc:f1:f2:23:f8:61,-77),(88:51:fb:8a:bc:53,-73),

36.000004	19.800007
W (88:51:fb:8a:bc:50,-64),(88:51:fb:8a:bc:45,-66),(88:51:fb:8a:bc:47,-64),(88:51:fb:8a:bc:40,-65),(88:51:fb:8a:bc:42,-64),(88:51:fb:8a:bc:43,-63),(88:51:fb:8a:bc:46,-62),(88:51:fb:8a:bc:44,-64),(88:51:fb:8a:bc:41,-64),(88:51:fb:8a:bc:55,-69),(20:c9:d0:19:33:83,-71),(00:23:33:a2:48:b8,-67),(00:23:33:a2:48:bd,-68),(00:23:33:a2:48:bc,-67),(88:51:fb:8a:bc:54,-68),(00:23:33:a2:48:b9,-67),(00:03:52:2b:84:08,-56),(00:03:52:2b:84:06,-57),(00:03:52:2b:84:01,-56),(00:03:52:e3:8b:15,-51),(00:03:52:e3:8b:11,-51),(00:03:52:e3:8b:16,-51),(00:03:52:e3:8b:12,-51),(00:03:52:e3:8b:18,-51),(00:03:52:29:ca:d2,-66),(00:03:52:29:ca:d1,-68),(00:03:52:2b:84:05,-56),(00:03:52:2b:84:02,-56),(00:03:52:29:ca:d5,-69),(00:03:52:29:ca:d8,-68),(00:03:52:29:ca:d9,-69),(00:03:52:29:ca:d6,-69),(88:51:fb:8a:bc:56,-66),(88:51:fb:8a:bc:51,-70),(20:4c:9e:ea:10:1c,-60),(20:4c:9e:ea:10:16,-60),(20:4c:9e:ea:10:1d,-59),(20:4c:9e:ea:10:19,-60),(00:03:52:2b:89:c1,-71),(00:03:52:2b:89:c2,-69),(00:03:52:2b:89:c9,-70),(00:03:52:e5:44:49,-65),(00:03:52:e3:85:55,-63),(2c:30:33:1d:7a:f0,-49),(00:03:52:e5:44:45,-65),(88:51:fb:8a:bc:52,-72),(d8:9d:67:91:d0:f0,-46),(00:03:52:2b:89:c5,-70),(00:03:52:e3:85:52,-63),(00:03:52:2b:89:c6,-71),(00:03:52:2b:89:c8,-70),(d8:9d:67:91:d0:f1,-45),(c8:cb:b8:ec:1b:47,-80),(c8:cb:b8:ec:1b:46,-79),(c8:cb:b8:ec:1b:43,-79),(c8:cb:b8:ec:1b:45,-79),(c8:cb:b8:ec:1b:42,-80),(88:51:fb:8a:bc:57,-70),(00:03:52:e5:44:46,-65),(c8:cb:b8:ec:1b:41,-79),(c8:cb:b8:ec:1b:40,-81),(d8:9d:67:91:d0:f2,-54),(d8:9d:67:91:d0:f5,-46),(00:03:52:e5:44:41,-58),(d8:9d:67:91:d0:f3,-47),(d8:9d:67:91:d0:f4,-57),(00:03:52:e5:44:48,-65),(00:03:52:e5:44:42,-64),(20:4c:9e:a3:ff:86,-73),(20:4c:9e:a3:ff:8c,-73),(00:1e:4a:56:20:48,-74),(00:1e:4a:56:20:4c,-74),(00:1e:4a:56:20:4d,-75),(bc:f1:f2:23:3b:60,-79),(d8:9d:67:91:d0:f6,-47),(20:4c:9e:a3:ff:89,-73),(00:1e:4a:56:20:49,-74),(c8:cb:b8:ec:1b:44,-78),(20:4c:9e:a3:ff:8d,-73),(d8:9d:67:91:d0:f7,-47),(bc:f1:f2:2f:7b:dd,-77),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dc,-78),(c0:3f:0e:c4:c8:b2,-73),(b4:18:d1:e3:e2:8d,-74),(34:12:98:06:06:d2,-87),(bc:f1:f2:2f:7b:d9,-78),(c8:cb:b8:ec:1b:51,-79),(bc:f1:f2:23:f8:64,-81),(bc:f1:f2:23:f8:60,-74),(bc:f1:f2:23:f8:63,-77),(00:03:52:e3:85:56,-63),(00:03:52:e3:85:59,-58),(00:03:52:e3:85:58,-62),(00:03:52:e3:85:51,-63),(c0:3f:0e:c4:b2:bc,-71),(bc:f1:f2:23:f8:61,-77),(88:51:fb:8a:bc:53,-66),(2c:30:33:1d:9d:cc,-63),(bc:f1:f2:23:f7:40,-72),

W (88:51:fb:8a:bc:50,-72),(88:51:fb:8a:bc:45,-63),(88:51:fb:8a:bc:47,-64),(88:51:fb:8a:bc:40,-63),(88:51:fb:8a:bc:42,-63),(88:51:fb:8a:bc:43,-63),(88:51:fb:8a:bc:46,-62),(88:51:fb:8a:bc:44,-63),(88:51:fb:8a:bc:41,-63),(88:51:fb:8a:bc:55,-71),(20:c9:d0:19:33:83,-69),(00:23:33:a2:48:b8,-63),(00:23:33:a2:48:bd,-64),(00:23:33:a2:48:bc,-63),(88:51:fb:8a:bc:54,-72),(00:23:33:a2:48:b9,-63),(00:03:52:2b:84:08,-58),(00:03:52:2b:84:06,-58),(00:03:52:2b:84:01,-58),(00:03:52:e3:8b:15,-51),(00:03:52:e3:8b:11,-51),(00:03:52:e3:8b:16,-55),(00:03:52:e3:8b:12,-51),(00:03:52:e3:8b:18,-51),(00:03:52:29:ca:d2,-66),(00:03:52:29:ca:d1,-66),(00:03:52:2b:84:05,-58),(00:03:52:2b:84:02,-58),(00:03:52:29:ca:d5,-66),(00:03:52:29:ca:d8,-66),(00:03:52:29:ca:d9,-65),(00:03:52:29:ca:d6,-66),(88:51:fb:8a:bc:56,-66),(88:51:fb:8a:bc:51,-70),(20:4c:9e:ea:10:1c,-60),(20:4c:9e:ea:10:16,-60),(20:4c:9e:ea:10:1d,-59),(20:4c:9e:ea:10:19,-60),(00:03:52:2b:89:c1,-67),(00:03:52:2b:89:c2,-67),(00:03:52:2b:89:c9,-68),(00:03:52:e5:44:49,-66),(00:03:52:e3:85:55,-61),(2c:30:33:1d:7a:f0,-49),(00:03:52:e5:44:45,-66),(88:51:fb:8a:bc:52,-72),(d8:9d:67:91:d0:f0,-46),(00:03:52:2b:89:c5,-68),(00:03:52:e3:85:52,-62),(00:03:52:2b:89:c6,-68),(00:03:52:2b:89:c8,-70),(d8:9d:67:91:d0:f1,-45),(c8:cb:b8:ec:1b:47,-78),(c8:cb:b8:ec:1b:46,-78),(c8:cb:b8:ec:1b:43,-80),(c8:cb:b8:ec:1b:45,-78),(c8:cb:b8:ec:1b:42,-81),(88:51:fb:8a:bc:57,-70),(00:03:52:e5:44:46,-66),(c8:cb:b8:ec:1b:41,-80),(c8:cb:b8:ec:1b:40,-79),(d8:9d:67:91:d0:f2,-54),(d8:9d:67:91:d0:f5,-47),(00:03:52:e5:44:41,-65),(d8:9d:67:91:d0:f3,-47),(d8:9d:67:91:d0:f4,-57),(00:03:52:e5:44:48,-66),(00:03:52:e5:44:42,-66),(20:4c:9e:a3:ff:86,-73),(20:4c:9e:a3:ff:8c,-73),(00:1e:4a:56:20:48,-74),(00:1e:4a:56:20:4c,-74),(00:1e:4a:56:20:4d,-75),(bc:f1:f2:23:3b:60,-79),(d8:9d:67:91:d0:f6,-47),(20:4c:9e:a3:ff:89,-73),(00:1e:4a:56:20:49,-74),(c8:cb:b8:ec:1b:44,-79),(20:4c:9e:a3:ff:8d,-73),(d8:9d:67:91:d0:f7,-47),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dc,-78),(34:12:98:06:06:d2,-87),(bc:f1:f2:2f:7b:d9,-78),(bc:f1:f2:23:f8:64,-82),(bc:f1:f2:23:f8:60,-74),(bc:f1:f2:23:f8:63,-77),(00:03:52:e3:85:56,-64),(00:03:52:e3:85:59,-64),(00:03:52:e3:85:58,-65),(00:03:52:e3:85:51,-65),(c0:3f:0e:c4:b2:bc,-71),(bc:f1:f2:23:f8:61,-77),(88:51:fb:8a:bc:53,-66),(2c:30:33:1d:9d:cc,-62),(bc:f1:f2:23:f7:40,-72),

