0.0	5.4

W (c8:cb:b8:f9:8d:c5,-49),(c8:cb:b8:f9:8d:c7,-50),(c8:cb:b8:f9:8d:c2,-49),(c8:cb:b8:f9:8d:c0,-49),(c8:cb:b8:f9:8d:d0,-54),(c8:cb:b8:f9:8d:d2,-53),(88:51:fb:8a:bc:40,-66),(88:51:fb:8a:bc:47,-66),(88:51:fb:8a:bc:45,-66),(88:51:fb:8a:bc:42,-66),(c8:cb:b8:f9:8d:d7,-53),(c8:cb:b8:f9:8d:d5,-56),(00:14:d1:50:31:1c,-60),(28:f0:76:1e:ad:3a,-65),(c8:cb:b8:f9:8d:c3,-50),(c8:cb:b8:f9:8d:c6,-49),(c8:cb:b8:f9:8d:c4,-50),(c8:cb:b8:f9:8d:c1,-49),(c8:cb:b8:f9:8d:d3,-54),(c8:cb:b8:f9:8d:d1,-52),(88:51:fb:8a:bc:43,-66),(88:51:fb:8a:bc:46,-66),(c8:cb:b8:f9:8d:d4,-57),(88:51:fb:8a:bc:41,-66),(88:51:fb:8a:bc:44,-66),(c8:cb:b8:f9:8d:d6,-54),(00:22:6b:f4:34:8d,-58),(74:ea:3a:d6:67:04,-88),(bc:f1:f2:23:f7:42,-72),(88:51:fb:8a:bc:55,-68),(88:51:fb:8a:bc:52,-71),(88:51:fb:8a:bc:50,-60),(88:51:fb:8a:bc:51,-64),(88:51:fb:8a:bc:56,-70),(48:f8:b3:84:82:eb,-81),(20:c9:d0:19:33:83,-84),(00:03:52:2b:85:58,-86),(bc:f1:f2:23:f7:44,-64),(00:14:6c:69:01:b8,-59),(88:51:fb:8a:bc:57,-61),(88:51:fb:8a:bc:54,-67),(88:51:fb:8a:bc:53,-70),(00:03:52:2b:85:52,-91),(00:3a:9a:4e:81:e7,-92),(bc:f1:f2:23:f7:40,-74),

W (c8:cb:b8:f9:8d:c5,-50),(c8:cb:b8:f9:8d:c7,-50),(c8:cb:b8:f9:8d:c2,-50),(c8:cb:b8:f9:8d:c0,-50),(c8:cb:b8:f9:8d:d0,-55),(c8:cb:b8:f9:8d:d2,-55),(88:51:fb:8a:bc:40,-66),(88:51:fb:8a:bc:47,-66),(88:51:fb:8a:bc:45,-66),(88:51:fb:8a:bc:42,-66),(c8:cb:b8:f9:8d:d7,-53),(c8:cb:b8:f9:8d:d5,-56),(00:14:d1:50:31:1c,-59),(28:f0:76:1e:ad:3a,-66),(c8:cb:b8:f9:8d:c3,-50),(c8:cb:b8:f9:8d:c6,-50),(c8:cb:b8:f9:8d:c4,-51),(c8:cb:b8:f9:8d:c1,-50),(c8:cb:b8:f9:8d:d3,-58),(c8:cb:b8:f9:8d:d1,-54),(88:51:fb:8a:bc:43,-66),(88:51:fb:8a:bc:46,-66),(c8:cb:b8:f9:8d:d4,-55),(88:51:fb:8a:bc:41,-65),(88:51:fb:8a:bc:44,-66),(c8:cb:b8:f9:8d:d6,-55),(00:22:6b:f4:34:8d,-58),(bc:f1:f2:23:f7:42,-72),(88:51:fb:8a:bc:55,-66),(88:51:fb:8a:bc:50,-64),(88:51:fb:8a:bc:56,-62),(bc:f1:f2:23:f7:44,-64),(00:14:6c:69:01:b8,-48),(88:51:fb:8a:bc:57,-65),(88:51:fb:8a:bc:54,-67),(88:51:fb:8a:bc:53,-70),(bc:f1:f2:23:f7:40,-74),

W (c8:cb:b8:f9:8d:c5,-51),(c8:cb:b8:f9:8d:c7,-50),(c8:cb:b8:f9:8d:c2,-50),(c8:cb:b8:f9:8d:c0,-50),(c8:cb:b8:f9:8d:d0,-55),(c8:cb:b8:f9:8d:d2,-55),(88:51:fb:8a:bc:40,-66),(88:51:fb:8a:bc:47,-66),(88:51:fb:8a:bc:45,-66),(88:51:fb:8a:bc:42,-64),(c8:cb:b8:f9:8d:d7,-54),(c8:cb:b8:f9:8d:d5,-54),(00:14:d1:50:31:1c,-59),(28:f0:76:1e:ad:3a,-66),(c8:cb:b8:f9:8d:c3,-52),(c8:cb:b8:f9:8d:c6,-52),(c8:cb:b8:f9:8d:c4,-51),(c8:cb:b8:f9:8d:c1,-51),(c8:cb:b8:f9:8d:d3,-57),(c8:cb:b8:f9:8d:d1,-56),(88:51:fb:8a:bc:43,-64),(88:51:fb:8a:bc:46,-66),(c8:cb:b8:f9:8d:d4,-53),(88:51:fb:8a:bc:41,-65),(88:51:fb:8a:bc:44,-66),(c8:cb:b8:f9:8d:d6,-55),(00:22:6b:f4:34:8d,-56),(bc:f1:f2:23:f7:42,-81),(88:51:fb:8a:bc:55,-66),(88:51:fb:8a:bc:50,-64),(88:51:fb:8a:bc:56,-68),(bc:f1:f2:23:f7:44,-64),(00:14:6c:69:01:b8,-48),(88:51:fb:8a:bc:57,-73),(88:51:fb:8a:bc:54,-75),(88:51:fb:8a:bc:53,-70),(bc:f1:f2:23:f7:40,-74),(88:51:fb:8a:bc:52,-67),(00:03:52:2b:85:51,-80),(00:03:52:2b:85:58,-82),(00:03:52:2b:85:59,-83),(00:03:52:2b:85:56,-84),

0.6	5.4
W (c8:cb:b8:f9:8d:c5,-52),(c8:cb:b8:f9:8d:c7,-50),(c8:cb:b8:f9:8d:c2,-50),(c8:cb:b8:f9:8d:c0,-50),(c8:cb:b8:f9:8d:d0,-54),(c8:cb:b8:f9:8d:d2,-57),(88:51:fb:8a:bc:40,-66),(88:51:fb:8a:bc:47,-66),(88:51:fb:8a:bc:45,-66),(88:51:fb:8a:bc:42,-64),(c8:cb:b8:f9:8d:d7,-54),(c8:cb:b8:f9:8d:d5,-54),(00:14:d1:50:31:1c,-60),(28:f0:76:1e:ad:3a,-65),(c8:cb:b8:f9:8d:c3,-51),(c8:cb:b8:f9:8d:c6,-51),(c8:cb:b8:f9:8d:c4,-51),(c8:cb:b8:f9:8d:c1,-52),(c8:cb:b8:f9:8d:d3,-54),(c8:cb:b8:f9:8d:d1,-57),(88:51:fb:8a:bc:43,-64),(88:51:fb:8a:bc:46,-66),(c8:cb:b8:f9:8d:d4,-53),(88:51:fb:8a:bc:41,-65),(88:51:fb:8a:bc:44,-66),(c8:cb:b8:f9:8d:d6,-54),(00:22:6b:f4:34:8d,-56),(bc:f1:f2:23:f7:42,-81),(88:51:fb:8a:bc:55,-64),(88:51:fb:8a:bc:50,-68),(88:51:fb:8a:bc:56,-65),(bc:f1:f2:23:f7:44,-64),(00:14:6c:69:01:b8,-49),(88:51:fb:8a:bc:57,-75),(88:51:fb:8a:bc:54,-75),(88:51:fb:8a:bc:53,-70),(bc:f1:f2:23:f7:40,-74),(88:51:fb:8a:bc:52,-67),(00:03:52:2b:85:51,-80),(00:03:52:2b:85:58,-82),(00:03:52:2b:85:59,-80),(00:03:52:2b:85:56,-84),(00:03:52:e3:8b:11,-80),(00:03:52:2b:85:55,-81),(20:c9:d0:19:33:83,-83),(88:51:fb:8a:bc:51,-65),(00:03:52:e3:8b:12,-81),

W (c8:cb:b8:f9:8d:c5,-48),(c8:cb:b8:f9:8d:c7,-49),(c8:cb:b8:f9:8d:c2,-47),(c8:cb:b8:f9:8d:c0,-47),(c8:cb:b8:f9:8d:d0,-54),(c8:cb:b8:f9:8d:d2,-57),(88:51:fb:8a:bc:40,-70),(88:51:fb:8a:bc:47,-69),(88:51:fb:8a:bc:45,-69),(88:51:fb:8a:bc:42,-71),(c8:cb:b8:f9:8d:d7,-54),(c8:cb:b8:f9:8d:d5,-54),(00:14:d1:50:31:1c,-57),(28:f0:76:1e:ad:3a,-60),(c8:cb:b8:f9:8d:c3,-49),(c8:cb:b8:f9:8d:c6,-49),(c8:cb:b8:f9:8d:c4,-49),(c8:cb:b8:f9:8d:c1,-49),(c8:cb:b8:f9:8d:d3,-54),(c8:cb:b8:f9:8d:d1,-57),(88:51:fb:8a:bc:43,-70),(88:51:fb:8a:bc:46,-69),(c8:cb:b8:f9:8d:d4,-53),(88:51:fb:8a:bc:41,-70),(88:51:fb:8a:bc:44,-70),(c8:cb:b8:f9:8d:d6,-54),(00:22:6b:f4:34:8d,-57),(bc:f1:f2:23:f7:42,-81),(88:51:fb:8a:bc:55,-64),(88:51:fb:8a:bc:50,-68),(88:51:fb:8a:bc:56,-65),(00:14:6c:69:01:b8,-49),(88:51:fb:8a:bc:57,-75),(88:51:fb:8a:bc:54,-72),(88:51:fb:8a:bc:52,-67),(00:03:52:2b:85:51,-80),(00:03:52:2b:85:58,-82),(00:03:52:2b:85:59,-80),(00:03:52:2b:85:56,-84),(00:03:52:e3:8b:11,-80),(00:03:52:2b:85:55,-81),(20:c9:d0:19:33:83,-83),(88:51:fb:8a:bc:51,-65),(00:03:52:e3:8b:12,-81),(00:03:52:e3:89:c5,-80),(00:03:52:e3:89:c1,-81),(00:03:52:e3:89:c8,-80),(00:03:52:e3:89:c9,-81),(00:03:52:e3:89:c6,-81),(00:03:52:e3:89:c2,-81),

W (c8:cb:b8:f9:8d:c5,-47),(c8:cb:b8:f9:8d:c7,-49),(c8:cb:b8:f9:8d:c2,-48),(c8:cb:b8:f9:8d:c0,-48),(c8:cb:b8:f9:8d:d0,-49),(c8:cb:b8:f9:8d:d2,-50),(88:51:fb:8a:bc:40,-69),(88:51:fb:8a:bc:47,-68),(88:51:fb:8a:bc:45,-69),(88:51:fb:8a:bc:42,-69),(c8:cb:b8:f9:8d:d5,-51),(00:14:d1:50:31:1c,-57),(28:f0:76:1e:ad:3a,-59),(c8:cb:b8:f9:8d:c3,-49),(c8:cb:b8:f9:8d:c6,-48),(c8:cb:b8:f9:8d:c4,-49),(c8:cb:b8:f9:8d:c1,-49),(c8:cb:b8:f9:8d:d3,-48),(c8:cb:b8:f9:8d:d1,-51),(88:51:fb:8a:bc:43,-68),(88:51:fb:8a:bc:46,-69),(c8:cb:b8:f9:8d:d4,-51),(88:51:fb:8a:bc:41,-69),(88:51:fb:8a:bc:44,-69),(00:22:6b:f4:34:8d,-57),(88:51:fb:8a:bc:54,-72),(00:03:52:2b:85:58,-81),(00:03:52:2b:85:59,-81),(00:03:52:2b:85:55,-81),(00:03:52:e3:89:c5,-80),(00:03:52:e3:89:c1,-81),(00:03:52:e3:89:c8,-80),(00:03:52:e3:89:c9,-85),(00:03:52:e3:89:c6,-81),(00:03:52:e3:89:c2,-80),(00:03:52:2b:85:52,-80),

W (c8:cb:b8:f9:8d:c5,-47),(c8:cb:b8:f9:8d:c7,-47),(c8:cb:b8:f9:8d:c2,-48),(c8:cb:b8:f9:8d:c0,-48),(c8:cb:b8:f9:8d:d0,-48),(c8:cb:b8:f9:8d:d2,-50),(88:51:fb:8a:bc:40,-68),(88:51:fb:8a:bc:47,-68),(88:51:fb:8a:bc:45,-67),(88:51:fb:8a:bc:42,-67),(c8:cb:b8:f9:8d:d5,-51),(00:14:d1:50:31:1c,-57),(28:f0:76:1e:ad:3a,-59),(c8:cb:b8:f9:8d:c3,-48),(c8:cb:b8:f9:8d:c6,-48),(c8:cb:b8:f9:8d:c4,-49),(c8:cb:b8:f9:8d:c1,-48),(c8:cb:b8:f9:8d:d3,-48),(c8:cb:b8:f9:8d:d1,-59),(88:51:fb:8a:bc:43,-68),(88:51:fb:8a:bc:46,-68),(c8:cb:b8:f9:8d:d4,-51),(88:51:fb:8a:bc:41,-69),(88:51:fb:8a:bc:44,-68),(00:22:6b:f4:34:8d,-57),(88:51:fb:8a:bc:54,-67),(00:03:52:2b:85:58,-81),(00:03:52:2b:85:59,-81),(00:03:52:2b:85:55,-81),(00:03:52:e3:89:c5,-80),(00:03:52:e3:89:c1,-81),(00:03:52:e3:89:c8,-80),(00:03:52:e3:89:c9,-85),(00:03:52:e3:89:c6,-81),(00:03:52:e3:89:c2,-80),(00:03:52:2b:85:52,-80),(00:14:6c:69:01:b8,-58),(88:51:fb:8a:bc:50,-79),(d8:9d:67:91:d0:f0,-84),(d8:9d:67:91:d0:f7,-84),(88:51:fb:8a:bc:53,-60),

1.2	5.4
