		00:03:52:29:ca:d1	00:03:52:29:ca:d2	00:03:52:2b:84:01	00:03:52:2b:84:02	00:03:52:2b:85:51	00:03:52:2b:85:52	00:03:52:2b:89:c1	00:03:52:2b:89:c2	00:03:52:78:55:01	00:03:52:78:55:02	00:03:52:78:62:c1	00:03:52:78:62:c2	00:03:52:96:ac:51	00:03:52:96:ac:52	00:03:52:96:ba:11	00:03:52:96:ba:12	00:03:52:e3:85:51	00:03:52:e3:85:52	00:03:52:e3:89:c1	00:03:52:e3:89:c2	00:03:52:e3:8b:11	00:03:52:e3:8b:12	00:03:52:e5:44:41	00:03:52:e5:44:42	00:0e:a6:3f:d7:00	00:12:0e:78:58:34	00:18:0a:35:58:14	00:19:a9:40:40:20	00:19:a9:40:40:21	00:19:a9:40:40:22	00:19:a9:40:40:23	00:19:a9:40:40:24	00:19:a9:40:40:25	00:19:a9:40:40:2a	00:19:a9:40:40:2c	00:19:a9:40:40:2d	00:19:a9:40:40:2f	00:21:d8:e0:0a:b0	00:21:d8:e0:0a:b1	00:21:d8:e0:0a:b2	00:21:d8:e0:0a:b3	00:21:d8:e0:0a:b4	00:21:d8:e0:0a:b5	00:21:d8:e0:0a:b6	00:21:d8:e0:0a:c0	00:21:d8:e0:0a:c1	00:21:d8:e0:0a:c2	00:21:d8:e0:0a:c3	00:21:d8:e0:0a:c4	00:21:d8:e0:0a:c5	00:21:d8:e0:0a:c6	00:23:33:a2:48:b0	00:23:33:a2:48:b1	00:23:33:a2:48:b2	00:23:33:a2:48:b3	00:23:33:a2:48:b4	00:23:33:a2:48:b5	00:23:33:a2:48:ba	00:23:33:a2:48:bc	00:23:33:a2:48:bd	00:23:33:a2:48:bf	00:26:f2:14:f0:42	00:3a:99:04:6a:10	00:3a:99:04:6a:11	00:3a:99:04:6a:12	00:3a:99:04:6a:13	00:3a:99:04:6a:14	00:3a:99:04:6a:15	00:3a:9a:4e:81:e0	00:3a:9a:4e:81:e1	00:3a:9a:4e:81:e2	00:3a:9a:4e:81:e3	00:3a:9a:4e:81:e4	00:3a:9a:4e:81:e5	00:3a:9a:51:ab:50	00:3a:9a:51:ab:51	00:3a:9a:51:ab:52	00:3a:9a:51:ab:53	00:3a:9a:51:ab:54	00:3a:9a:51:ab:55	00:3a:9a:51:ab:5a	00:3a:9a:51:ab:5c	00:3a:9a:51:ab:5d	00:3a:9a:51:ab:5f	00:3a:9a:51:b2:b0	00:3a:9a:51:b2:b1	00:3a:9a:51:b2:b2	00:3a:9a:51:b2:b3	00:3a:9a:51:b2:b4	00:3a:9a:51:b2:b5	06:18:0a:35:58:14	16:18:0a:35:58:14	1a:72:b7:27:46:c0	1e:77:1c:44:c4:45	20:4e:7f:5a:e6:68	20:4e:7f:5a:fc:88	20:c9:d0:19:33:83	20:c9:d0:19:33:84	28:c6:8e:19:a6:56	48:f8:b3:84:82:eb	48:f8:b3:84:82:ec	70:56:81:c9:11:eb	74:ea:3a:d6:67:04	88:51:fb:8a:bc:40	88:51:fb:8a:bc:41	88:51:fb:8a:bc:50	88:51:fb:8a:bc:51	8c:2d:aa:52:94:ab	9e:6c:04:9c:49:c5	ae:18:26:2b:1e:95	c0:3f:0e:c4:b2:bc	c0:3f:0e:c4:c8:b2	c8:cb:b8:9e:01:60	c8:cb:b8:9e:01:61	c8:cb:b8:ec:1b:40	c8:cb:b8:ec:1b:41	c8:cb:b8:ec:1b:50	c8:cb:b8:ec:1b:51	c8:cb:b8:f9:8d:c0	c8:cb:b8:f9:8d:c1	c8:cb:b8:f9:8d:d0	c8:cb:b8:f9:8d:d1	d8:30:62:31:7e:27	d8:9d:67:91:d0:f0	d8:9d:67:91:d0:f1	e8:39:35:64:4a:a0	e8:39:35:64:4a:a1
9	6	-100	-100	-100	-100	-79	-79	-100	-100	-100	-100	-80	-83	-82	-78	-100	-100	-100	-100	-78	-79	-100	-100	-100	-100	-100	-81	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-85	-100	-84	-83	-91	-87	-81	-84	-84	-85	-85	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-79	-83	-85	-77	-84	-55	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-36	-37	-47	-39	-100	-100	-100	-88	-100
9.6	6	-100	-100	-100	-100	-74	-75	-100	-100	-100	-100	-100	-83	-72	-78	-100	-100	-100	-100	-79	-81	-90	-89	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-89	-100	-100	-91	-83	-83	-82	-83	-84	-81	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-83	-84	-81	-77	-47	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-33	-33	-36	-41	-85	-100	-87	-88	-86
10.2	6	-100	-100	-100	-100	-78	-78	-100	-100	-100	-100	-81	-80	-72	-78	-100	-100	-100	-100	-81	-81	-90	-89	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-89	-100	-100	-100	-83	-80	-81	-82	-84	-82	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-83	-84	-81	-79	-48	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-34	-34	-37	-40	-85	-100	-87	-88	-86
10.8	6	-100	-100	-87	-100	-80	-80	-100	-100	-100	-100	-81	-80	-100	-100	-100	-100	-100	-100	-81	-81	-100	-100	-100	-100	-100	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-87	-87	-90	-87	-100	-84	-84	-84	-86	-84	-82	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-80	-79	-81	-78	-78	-49	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-33	-32	-35	-34	-80	-100	-100	-85	-87
11.4	6	-100	-100	-87	-100	-80	-79	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-77	-77	-83	-82	-100	-100	-100	-83	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-89	-87	-90	-87	-100	-86	-86	-81	-82	-81	-86	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-76	-79	-79	-78	-86	-79	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-32	-31	-33	-34	-80	-100	-89	-87	-87
12	6	-100	-100	-100	-90	-76	-76	-100	-100	-100	-100	-83	-100	-78	-79	-89	-100	-100	-100	-78	-84	-83	-82	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-89	-84	-100	-100	-100	-87	-88	-87	-86	-87	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-100	-100	-74	-81	-81	-82	-82	-44	-100	-100	-100	-89	-100	-100	-100	-100	-100	-100	-42	-41	-35	-100	-100	-100	-88	-87	-87
12.6	6	-100	-100	-100	-100	-83	-83	-100	-100	-100	-100	-82	-100	-100	-78	-100	-100	-100	-100	-76	-75	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-89	-91	-89	-100	-90	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-91	-100	-100	-81	-76	-77	-76	-79	-61	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-41	-43	-37	-37	-100	-87	-86	-100	-100
13.2	6	-100	-100	-100	-100	-78	-79	-100	-100	-100	-100	-82	-100	-79	-78	-100	-100	-100	-100	-76	-75	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-88	-90	-91	-100	-90	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-83	-77	-77	-75	-80	-65	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-33	-33	-40	-37	-100	-89	-89	-100	-100
13.8	6	-100	-100	-100	-100	-81	-81	-100	-100	-100	-100	-82	-100	-79	-78	-100	-100	-100	-100	-79	-79	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-92	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-83	-78	-79	-77	-81	-69	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-37	-40	-43	-38	-100	-89	-89	-100	-100
14.4	6	-100	-100	-100	-100	-79	-78	-100	-100	-100	-100	-82	-88	-79	-78	-100	-100	-100	-100	-79	-79	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-85	-76	-75	-78	-77	-58	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-41	-42	-49	-44	-100	-89	-100	-100	-100
15	6	-100	-100	-100	-100	-79	-78	-100	-100	-100	-100	-88	-88	-79	-79	-100	-100	-100	-100	-82	-87	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-77	-80	-81	-79	-80	-56	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-39	-39	-48	-46	-100	-88	-100	-100	-100
15.6	6	-100	-100	-100	-100	-77	-77	-100	-100	-100	-100	-88	-88	-84	-100	-100	-100	-100	-100	-86	-87	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-93	-92	-100	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-84	-81	-81	-79	-80	-56	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-39	-38	-52	-46	-100	-88	-100	-100	-100
16.2	6	-100	-100	-100	-100	-85	-85	-100	-100	-100	-100	-88	-88	-84	-100	-100	-100	-100	-100	-86	-87	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-93	-92	-100	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-84	-81	-78	-81	-80	-61	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-44	-45	-52	-50	-100	-88	-84	-100	-100
16.8	6	-100	-100	-100	-100	-85	-85	-100	-100	-100	-100	-100	-100	-84	-100	-100	-100	-100	-100	-86	-87	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-93	-92	-100	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-85	-82	-79	-70	-71	-67	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-52	-51	-55	-50	-100	-84	-84	-100	-100
17.4	6	-100	-100	-100	-100	-86	-89	-100	-100	-100	-100	-100	-100	-84	-100	-100	-100	-100	-100	-81	-78	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-93	-92	-100	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-86	-82	-80	-74	-77	-61	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-44	-45	-55	-100	-100	-84	-84	-100	-100
18	6	-100	-100	-100	-100	-86	-87	-100	-100	-100	-100	-100	-100	-88	-100	-100	-100	-100	-100	-81	-78	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-85	-100	-100	-100	-100	-86	-82	-80	-74	-73	-70	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-44	-44	-58	-53	-100	-84	-84	-100	-100
18.6	6	-100	-100	-100	-100	-86	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-81	-78	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-93	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-85	-100	-100	-100	-100	-89	-78	-75	-72	-73	-60	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-44	-45	-55	-53	-100	-88	-86	-100	-100
19.2	6	-100	-100	-100	-100	-86	-86	-100	-100	-100	-100	-100	-100	-86	-87	-100	-100	-100	-100	-81	-78	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-89	-88	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-93	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-85	-100	-100	-100	-100	-90	-74	-72	-72	-80	-52	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-47	-46	-56	-53	-100	-84	-82	-100	-100
19.8	6	-100	-100	-100	-100	-92	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-89	-90	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-91	-100	-92	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-79	-82	-100	-100	-100	-100	-100	-59	-58	-60	-64	-68	-100	-100	-100	-82	-100	-100	-100	-100	-100	-100	-67	-67	-66	-73	-100	-76	-76	-100	-100
20.4	6	-100	-100	-88	-89	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-92	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-86	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-80	-84	-100	-100	-100	-100	-100	-60	-60	-58	-55	-66	-100	-100	-100	-88	-100	-100	-100	-100	-100	-100	-56	-56	-60	-63	-100	-68	-69	-100	-100
21	6	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-93	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-76	-81	-100	-100	-100	-100	-100	-63	-64	-59	-60	-74	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-66	-66	-65	-71	-100	-78	-78	-100	-100
21.6	6	-100	-100	-100	-90	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-81	-77	-100	-100	-100	-100	-100	-59	-57	-59	-58	-68	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-59	-59	-67	-62	-100	-70	-71	-100	-100
22.2	6	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-89	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-94	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-90	-90	-89	-89	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-82	-83	-100	-100	-100	-100	-100	-60	-100	-59	-58	-75	-100	-100	-100	-85	-100	-100	-100	-100	-100	-100	-68	-67	-70	-69	-100	-67	-69	-100	-100
22.8	6	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-80	-83	-100	-100	-100	-100	-100	-59	-56	-56	-57	-74	-100	-100	-100	-89	-100	-100	-100	-100	-100	-100	-56	-55	-64	-64	-100	-80	-74	-100	-100
23.4	6	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-89	-90	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-100	-100	-90	-100	-100	-100	-100	-89	-100	-100	-100	-89	-75	-100	-100	-100	-92	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-77	-80	-100	-100	-100	-100	-100	-61	-59	-55	-54	-74	-100	-100	-100	-85	-100	-100	-100	-100	-100	-100	-65	-62	-68	-70	-100	-70	-69	-100	-100
24	6	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-92	-100	-100	-94	-100	-100	-100	-100	-93	-100	-91	-90	-100	-100	-92	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-81	-78	-100	-100	-100	-100	-100	-58	-67	-59	-59	-74	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-64	-60	-65	-65	-100	-75	-75	-100	-100
24.6	6	-100	-100	-88	-88	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-82	-100	-100	-100	-100	-83	-86	-87	-100	-87	-100	-86	-100	-100	-100	-85	-100	-100	-89	-89	-100	-100	-90	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-80	-75	-100	-100	-100	-100	-100	-57	-57	-62	-62	-72	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-60	-63	-72	-73	-100	-73	-72	-100	-88
25.2	6	-100	-100	-90	-89	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-88	-88	-100	-90	-87	-89	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-89	-88	-87	-88	-87	-87	-100	-100	-100	-100	-100	-100	-91	-91	-100	-91	-100	-90	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-74	-80	-100	-100	-100	-100	-100	-61	-62	-56	-59	-82	-100	-100	-100	-84	-100	-100	-100	-100	-100	-100	-73	-73	-79	-79	-100	-74	-73	-100	-100
25.8	6	-100	-100	-90	-89	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-89	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-89	-88	-87	-88	-87	-87	-100	-100	-100	-100	-100	-100	-100	-100	-86	-100	-100	-92	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-74	-83	-100	-100	-100	-100	-100	-61	-61	-57	-63	-83	-100	-100	-100	-84	-100	-100	-100	-100	-100	-100	-73	-74	-82	-79	-100	-71	-100	-91	-100
26.4	6	-100	-100	-90	-89	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-90	-100	-100	-89	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-87	-87	-87	-88	-90	-88	-100	-100	-100	-100	-100	-100	-100	-100	-86	-100	-100	-92	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-81	-80	-100	-100	-100	-100	-100	-60	-60	-57	-57	-85	-100	-100	-100	-84	-100	-100	-100	-100	-100	-100	-74	-74	-82	-78	-100	-72	-67	-91	-100
27	6	-100	-100	-100	-100	-88	-87	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-84	-84	-100	-100	-100	-86	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-91	-88	-100	-90	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-85	-86	-86	-85	-85	-85	-100	-100	-100	-100	-100	-100	-100	-100	-86	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-74	-80	-100	-100	-100	-100	-100	-61	-60	-55	-57	-82	-100	-100	-100	-83	-100	-100	-100	-100	-100	-100	-72	-71	-81	-81	-100	-72	-67	-91	-100
